travel_mode,purpose,faretype,day_of_week,start_time_linear,age,female,driving_license,distance,dur_walking,dur_cycling,dur_driving,driving_traffic_percent,hh_vehicles,hh_income,hh_people,dur_pt,hh_region
pt,HBW,dis,4,6.088113845956804,38,0,1,13719.0,3.1735267447188056,0.89763124254325,1.0214114361182332,0.7110799285305939,1,50-75k,5,0.6596834823870548,West London
walk,HBE,16+,4,17.645476123599664,26,0,1,1043.0,0.23158951336734437,0.11748726682797772,0.05961059769585233,0.30185295883185037,2,50-75k,2,0.216245972710331,South London
pt,HBW,full,5,19.102934897427634,43,0,1,13359.0,3.575343925034563,0.9691619152450174,1.002056017674879,0.7389064130441418,0,15-20k,1,0.879223343653123,East London
drive,NHBO,free,5,17.718538231988028,66,0,1,1824.0,0.4184998163551427,0.20892402212021094,0.1346548840405401,0.4158665116847714,2,25-35k,4,0.2434932881507674,South London
pt,HBO,free,1,10.897110413127415,61,0,1,1970.0,0.5033086907466829,0.14946871083079397,0.1391958445119103,0.3086132942163555,1,25-35k,1,0.21934792533327993,South London
drive,HBO,16+,6,10.408693729669888,17,0,1,4416.0,1.071810420120188,0.40236997358642057,0.26805951685006363,0.32027923212508325,3,50-75k,3,0.6293716663507876,East London
pt,HBE,dis,5,17.67695429118682,18,1,1,3058.0,0.7038607574248102,0.29831209603875114,0.24680021550126963,0.7382973121943188,1,5-10k,2,0.420769336377811,South London
walk,NHBO,full,7,16.641885662094452,43,1,0,673.0,0.19276447033949212,0.052480686267717,0.06082970545847899,0.5080342944308466,0,50-75k,3,0.14304073967237046,Central London
drive,B,free,7,10.697869790692755,72,0,1,6015.0,1.6028633183149736,0.3101249971486386,0.25448886480647614,0.16472344803916839,2,50-75k,2,0.9300398530760493,North London
cycle,HBE,free,2,8.873451520027105,17,0,1,535.0,0.20954532155629604,0.07512145364529368,0.060502984797822894,0.023075397451435095,1,50-75k,4,0.14153957228131456,East London
drive,NHBO,full,6,10.429501628939056,41,1,1,754.0,0.21847150902647502,0.0572845595106678,0.0526018000427501,0.29414591496788145,1,35-50k,1,0.13464810741193006,East London
drive,HBW,full,2,15.043807283927944,25,1,1,14007.0,3.328276465503761,1.1310318637346963,1.1796841806185037,0.6111395352167386,1,10-15k,4,0.9336771027075432,South London
pt,B,full,5,8.417180409606255,48,1,1,10804.0,2.3707137525049338,1.021952623884489,0.8503323579250701,0.7324816388481825,1,50-75k,1,0.7246585305833885,East London
pt,B,full,5,14.39274960899644,44,1,1,10084.0,2.120808450803761,0.6423282858721626,0.5898885238162469,0.34187927300731014,0,20-25k,5,1.0559661644393323,Central London
walk,HBO,free,6,17.18880783524756,75,1,1,604.0,0.21501969818361166,0.074254815340038,0.05840034302706755,0.11928877262665963,2,35-50k,3,0.13190882456356828,South London
walk,HBO,full,7,10.056808561181237,32,0,1,700.0,0.18298916202840357,0.04284496588818921,0.08961762449165857,0.20693345028070512,0,25-35k,1,0.16028603979753125,Central London
pt,HBO,full,1,15.839211169755082,21,1,0,10981.0,2.9074483549153665,0.9214379908307095,0.8075597465027985,0.5938954213399615,1,>100k,2,1.0370178515409174,North London
drive,B,full,3,7.875111252855799,31,0,1,3892.0,0.7505568130877879,0.2594734004256488,0.23959056532145453,0.20940958350172487,1,<5k,2,0.3037204825609807,East London
drive,B,16+,2,20.696984076231804,23,0,1,4984.0,1.13508371033343,0.44845001909501464,0.31257345119922914,0.23864907225491502,1,15-20k,5,0.40973629293562425,East London
cycle,HBO,full,6,10.800321427062848,54,0,1,482.0,0.22489198212055275,0.06041450978831784,0.08200113890302152,0.0537001673022874,1,50-75k,2,0.12940169366079185,West London
drive,HBO,free,2,12.065919472804248,70,1,1,1413.0,0.42881453373241096,0.15109298454359876,0.13567874193374296,0.2871028621434477,2,35-50k,2,0.26280935559126756,South London
drive,HBW,full,1,20.48113989784875,44,1,1,6320.0,1.5646590806906044,0.45767591429568505,0.2724299370056597,0.2120673090348743,2,20-25k,4,0.6068175287839153,North London
pt,HBO,free,1,11.424554293218199,83,0,1,1624.0,0.42878009160876446,0.15006268966158443,0.1518780621183238,0.20937180720732226,1,50-75k,2,0.2085655655346455,East London
pt,HBE,child,3,17.49423604826864,8,1,0,859.0,0.3025032033883341,0.15014528082924047,0.09949904487063231,0.29378397031662085,0,25-35k,4,0.2946396941107527,East London
drive,HBO,free,7,16.256851997493214,67,1,0,2511.0,0.5382384265174264,0.22679358421751358,0.18112482297016316,0.30965061915013475,0,5-10k,2,0.38365037113860073,West London
pt,HBW,full,4,5.472142654994943,45,1,1,14889.0,3.508686377834749,1.230934104379963,0.9531620623335799,0.6240359787757754,1,>100k,2,0.79422638638616,South London
walk,HBO,free,7,17.15850298624047,63,1,0,508.0,0.18623542120297065,0.06111312589752216,0.056226059703189,0.1252655429973758,0,20-25k,1,0.14783633595298204,East London
walk,NHBO,full,4,18.784134694268623,26,1,0,1046.0,0.2715231643939577,0.10831540642969004,0.08998095979275102,0.16602100782125404,0,15-20k,2,0.2156567758655319,South London
walk,NHBO,free,4,16.946260706028333,59,0,1,594.0,0.1977799209406709,0.06074684653671969,0.05565666072984694,0.20804491525591975,0,20-25k,1,0.16441855233296754,North London
pt,HBW,full,3,18.977641633685526,51,1,1,17005.0,3.698668816125754,1.2891825141638291,0.883513291187109,0.6378194409763922,2,25-35k,2,1.1076815856756448,North London
cycle,HBO,full,5,10.170164848546227,47,0,1,1431.0,0.43345453045519866,0.1267618510393342,0.160825354262565,0.22621428744060518,0,10-15k,3,0.21184519709729233,Central London
pt,B,full,4,6.531706781433122,36,0,0,5367.0,1.5713976124736677,0.48466639531010014,0.35972065291399835,0.3688371670371488,0,5-10k,3,0.681159566081353,South London
pt,HBO,child,3,9.502596666608525,5,1,0,11595.0,3.2093809727634293,1.1034498497966614,0.4966677864146053,0.36957357678012637,0,5-10k,3,1.205154578461531,South London
pt,HBE,child,6,14.260450786998746,19,0,0,5899.0,1.8563342012289017,0.5475567876295988,0.4959849584140886,0.5828384368515827,2,25-35k,4,0.9462485965941713,Central London
walk,HBO,full,6,10.893661528208927,34,1,1,556.0,0.18576426556240708,0.06125745840249288,0.05759577211405699,0.19386395597003486,1,35-50k,4,0.14733265097964937,South London
walk,HBO,full,4,12.007745732150878,51,1,1,563.0,0.22318164702604643,0.062382357060146075,0.0672095751318118,0.11391436254890663,1,25-35k,3,0.141148282105453,East London
pt,HBE,full,5,10.29008958214624,25,0,0,1622.0,0.5016688430218971,0.14494003252081886,0.17569216719121472,0.2602885613656877,0,75-100k,4,0.23437670196370133,West London
walk,NHBO,free,2,10.168195490271632,73,0,1,717.0,0.24467745351105633,0.06751667201014636,0.0859910695106077,0.1960328847232967,2,35-50k,4,0.15529620670806255,West London
pt,HBO,full,1,17.821664920756938,34,1,0,1034.0,0.5291222203994815,0.18802144900427595,0.1608719659763144,0.6220094758732102,2,>100k,4,0.30124074355055724,Central London
drive,HBO,full,1,13.152613669290588,38,1,1,6008.0,1.2282525634234398,0.310125533102192,0.24823510796931483,0.00705062309924584,2,25-35k,5,0.4457431933260576,South London
walk,HBW,full,5,16.352073578198763,51,0,1,1552.0,0.42724166835043587,0.13326895576289424,0.1486230503669456,0.46404726771563354,1,10-15k,1,0.32820273439105885,East London
pt,HBO,free,6,16.634659395617987,16,1,0,969.0,0.21838402342298585,0.1184480065097569,0.14259774926595198,0.3213503160502963,0,<5k,3,0.23215013947259916,Central London
drive,HBO,full,6,9.836825317628847,40,0,1,820.0,0.22955615265307552,0.0752148530455661,0.08473649854568521,0.11375235572472689,1,<5k,4,0.15034528701345093,East London
pt,B,dis,1,7.319425560502513,37,0,1,15556.0,4.329161009115602,1.4675879081323646,0.9491667920960791,0.5517749663398138,1,50-75k,2,1.339318169324938,East London
pt,B,full,5,6.371391080177077,35,1,0,6205.0,1.4164698185988598,0.5527063932422017,0.5309162405874186,0.6699335118309413,0,5-10k,1,0.6649473540927547,East London
pt,HBO,free,6,11.69556401001187,79,1,0,937.0,0.30379973726540943,0.07672999401997518,0.09235247205637356,0.15414355758351833,0,50-75k,2,0.25675679376004296,East London
drive,B,free,5,10.703262542253492,83,0,1,2403.0,0.7160916745934465,0.15807785942204156,0.2469078171263154,0.3268048322690385,1,35-50k,1,0.597065380605753,West London
drive,HBO,full,6,14.514176313212882,29,1,0,2952.0,0.5042218311819681,0.17134644079439365,0.15404165609910542,0.29745861536447915,0,5-10k,2,0.1914368430923907,East London
drive,HBW,full,2,6.559244096861241,36,0,1,2404.0,0.8913731970206665,0.292241411484554,0.19541722784698773,0.17297680450070524,2,50-75k,4,0.5034042218410573,West London
pt,HBO,full,1,9.450308597562882,47,1,1,13691.0,3.2636206174959113,1.1399012975472353,0.6097648489283003,0.5261109917368234,1,35-50k,3,0.8174784711249723,Central London
drive,HBO,free,7,18.053891579573442,82,0,1,4482.0,1.178720137363689,0.2947472423298311,0.24094694656605842,0.4052992828811592,2,35-50k,2,0.7317858066732675,South London
pt,B,full,6,7.639943713941586,36,0,1,7250.0,1.5480455465454053,0.5868560783526345,0.40536944104991984,0.5119495648806086,1,5-10k,3,0.5001943287324004,East London
pt,NHBO,child,6,14.398793068426437,18,0,0,5839.0,0.956662280685782,0.39619057141925085,0.4245544533190016,0.4810868813393686,0,50-75k,2,0.3183930167509063,Central London
pt,HBO,free,7,14.546180433238312,65,1,1,5399.0,1.4499596255907137,0.4276529828611745,0.27685538586070574,0.38465859647117256,2,50-75k,2,0.39881421148923724,East London
walk,HBO,full,4,12.003763084949199,50,0,1,589.0,0.2176704058878994,0.060229118847702996,0.05557628145485114,0.2398867388588503,1,35-50k,1,0.1701574773022934,South London
pt,B,dis,3,7.633227612859804,27,0,1,14738.0,3.3068283089762294,1.0034922307535785,0.7335965546512513,0.6976791835753684,1,>100k,1,1.052407212849929,Central London
pt,HBO,dis,3,12.043990999251461,30,0,1,1003.0,0.3277658706691577,0.12468499431587422,0.09665660031870954,0.3025604334642258,0,<5k,1,0.2260216499721826,Central London
drive,HBE,full,3,19.163506263311653,54,0,1,2951.0,0.9744467604024388,0.21994300494114782,0.13181105927928372,0.10299684173056727,1,5-10k,1,0.6041306344563573,South London
pt,B,full,2,6.414486545419056,45,0,1,3896.0,0.8180073551582254,0.2697582974495982,0.29564976652650804,0.7466108006356691,0,20-25k,3,0.46137768380658306,West London
pt,HBW,full,3,20.552267746217836,20,1,0,12988.0,4.030577553406195,1.2497797095695837,0.8309212549925682,0.6329396986491278,0,5-10k,2,0.8342721530646932,Central London
walk,NHBO,full,6,16.150045820877832,40,1,0,546.0,0.24313190248652936,0.09306791582286345,0.07134762726313185,0.1849396193070471,1,20-25k,2,0.19248772993692548,West London
walk,HBO,full,6,16.316730000298836,56,0,1,511.0,0.2173552616742676,0.11619531993230311,0.24515481288185062,0.4032286477699394,1,>100k,4,0.20270975122610174,South London
pt,HBO,full,7,11.932803739117364,43,0,1,10562.0,2.138163338734792,0.8419556961378444,0.6624309113514161,0.4493912316654135,0,35-50k,4,0.4818546027657027,West London
walk,NHBO,full,2,13.998829677137982,41,0,1,1412.0,0.5170085565381399,0.11161598690143415,0.1363532042302294,0.2701157666834153,1,15-20k,4,0.40346043893533806,South London
pt,B,full,3,13.074144912820984,27,1,1,12937.0,3.5301659451789695,1.2748095227525782,0.8298747415677928,0.4951469252318435,1,>100k,3,1.2660250064266783,Central London
pt,HBW,dis,6,13.266491613573914,53,0,1,4264.0,1.28669853147108,0.41218525031027037,0.42320567418469096,0.7881325729161692,1,75-100k,4,0.39534866040487565,Central London
pt,HBW,full,5,6.871399609581835,38,1,1,14372.0,4.040571424252864,1.0171210491589413,0.9726892028678248,0.7401741601654135,1,25-35k,2,1.219220853101578,East London
drive,HBE,free,3,13.73276149847479,60,1,0,544.0,0.21344086100203047,0.07692861407076972,0.06749579292775129,0.2145975954947516,1,10-15k,4,0.1452200407653143,East London
pt,HBO,full,2,21.700237204755734,37,0,1,16575.0,3.636165168352183,1.4477031918715932,1.0393431965869417,0.7154982395255682,2,>100k,5,0.890883009575596,West London
drive,HBO,free,4,12.108593443430303,65,1,0,1041.0,0.22664915498310625,0.06975847135437277,0.047154118177500405,0.14930229241602228,0,5-10k,2,0.08638937407079754,East London
pt,HBO,full,3,10.735309913712555,23,1,0,2490.0,0.6108137708078577,0.13421293082113933,0.11358116200805808,0.18424069294573808,1,50-75k,4,0.290076382801921,South London
drive,HBO,full,2,17.15603669867847,52,1,1,11460.0,3.1660066585893754,1.0453606943438523,0.7538725509047667,0.5113986132609228,1,<5k,1,1.0523044757329043,South London
drive,NHBO,free,4,14.286939533530399,76,1,0,1975.0,0.4374064824212135,0.12424645221966828,0.10365352639656641,0.14727986452933467,0,<5k,1,0.22725417114776836,West London
walk,HBO,free,4,12.234919683092718,66,0,0,467.0,0.2110312516515746,0.07556850868210732,0.07747342633621136,0.3901965359066966,0,5-10k,1,0.10339106346934279,Central London
walk,HBO,full,7,16.015759653240195,26,1,1,703.0,0.16655871872004155,0.07973101446558947,0.07150874344887728,0.25663891287168306,0,50-75k,2,0.09468890395509526,Central London
cycle,HBO,full,7,17.15770834749832,26,0,1,4608.0,1.1589996250302605,0.4003017577113069,0.357221456585559,0.3918730539705295,0,<5k,1,0.4744792366182421,East London
drive,HBO,free,6,12.995047228218414,64,0,1,753.0,0.27130290336533996,0.10142620441039364,0.10118570756953471,0.12875836549692227,1,35-50k,1,0.31159933260546635,West London
drive,HBO,dis,1,13.914420471847409,43,0,1,1847.0,0.4247786442360238,0.1387639981490455,0.17124655055991478,0.44914998026777536,2,>100k,5,0.2713099260296911,West London
drive,HBO,free,7,11.463764939615235,20,0,1,1114.0,0.3446204255337055,0.09054782950351914,0.07683277591143768,0.05575835802901756,1,10-15k,2,0.13370950130463594,East London
pt,HBW,full,4,7.65124267976019,44,1,1,6145.0,0.9552521245151371,0.3511684973040678,0.5381016105653424,0.7958369281038891,1,>100k,1,0.7561373286831774,Central London
