travel_mode,purpose,faretype,day_of_week,start_time_linear,age,female,driving_license,distance,dur_walking,dur_cycling,dur_driving,driving_traffic_percent,hh_vehicles,hh_income,hh_people,dur_pt,hh_region
pt,HBE,full,5,15.055566969630828,22.0,1,1,4145.0,1.2239085239011653,0.36409479035653636,0.23813507416536728,0.35751309734495806,1,5-10k,1,0.6068067803861708,West London
walk,HBO,full,3,11.351674101908234,28.0,1,0,359.0,0.101959318331862,0.047096015274482275,0.03824832722186696,0.14918065546927683,0,<5k,1,0.07399597467335495,South London
pt,HBW,full,5,7.969696957013211,34.0,1,0,3185.0,0.8927288448019856,0.27347733823701204,0.21355933768499083,0.435301414700478,0,5-10k,4,0.35157541591073005,North London
pt,HBO,dis,7,19.106939293444118,28.0,0,1,3535.0,2.6355302988666236,0.8413954161912692,0.39219009297636237,0.3206831345197402,1,10-15k,1,1.1496891949781038,West London
drive,HBO,free,7,12.26905686783898,46.0,0,0,2302.0,0.6217552418001516,0.15373293304400337,0.14883153297659873,0.12601340265348585,1,10-15k,8,0.24262334667366145,South London
drive,NHBO,full,5,5.994579202919281,40.0,0,1,13652.0,3.5943823319523793,0.9174287262197631,0.5325776970677797,0.3123570025912466,2,75-100k,5,1.0305707603623806,South London
pt,B,free,2,6.820827824567228,28.0,1,1,11853.0,3.0116111467859463,0.5358401751873745,0.6133169471707447,0.512382911316709,1,25-35k,3,0.9875879538441372,South London
pt,HBO,full,7,11.467489721870583,52.0,1,1,4993.0,1.270435164913343,0.37166490767190435,0.5882871040757428,0.3947308285790322,3,35-50k,3,0.83005632509967,East London
walk,HBO,full,7,13.538656283149388,57.0,0,1,2146.0,1.8108159600266522,0.047895847591757246,0.061088156662639545,0.016382995586272736,1,25-35k,4,0.11307987773729128,East London
drive,HBW,free,6,12.363270118794166,64.0,1,1,3542.0,0.9490133557731386,0.3090191800765661,0.22454277853880908,0.4355875596432272,1,5-10k,1,0.5850387286033353,West London
cycle,HBW,full,5,7.295340186542257,28.0,0,1,734.0,0.22823508863395156,0.15465503630106495,0.08710214472761547,0.5138363387355599,0,<5k,2,0.12770798797225877,South London
pt,HBO,free,3,12.035207182991847,67.0,1,1,1743.0,1.8021770033109143,0.19083165710686478,0.12227509813227652,0.21944984972438986,1,<5k,1,0.46646837966764243,West London
drive,HBO,full,7,13.314331525314167,35.0,0,1,1237.0,0.31334416814506,0.0969244455634886,0.0829286171934987,0.23629044927215676,1,>100k,3,0.27126356730855616,West London
pt,HBW,free,2,14.290553010030356,25.0,1,0,5802.0,1.7000379793929234,0.5853709027249131,0.5074449810715193,0.577264031286176,0,25-35k,4,0.548859509084767,East London
drive,HBO,full,5,10.450278486087619,46.0,0,1,4373.0,1.1189350679580112,0.36496645507454434,0.3624856216487281,0.5865201223080401,1,25-35k,1,0.39758696515222675,West London
drive,HBW,full,4,14.726037415083574,34.0,1,0,15630.0,4.011572069928466,1.3858887892182936,0.3115417355918393,0.1186542248105738,1,10-15k,4,1.0832898040179144,East London
pt,HBW,full,4,13.357509612958578,17.0,0,1,17278.0,4.335361874548296,1.4782755705488602,1.1999670198968682,0.6221864897724809,1,25-35k,2,1.2539748577843908,East London
drive,HBO,free,6,11.389372101234672,58.0,0,1,3342.0,0.9199581584175467,0.333726113641323,0.2602973086841634,0.46739897366908867,1,75-100k,2,0.3816848096547181,East London
drive,B,full,3,7.007832374493961,29.0,0,1,15067.0,3.315914177380895,1.1779713904703804,1.0330759454541252,0.4392085308952215,2,>100k,2,1.054955740278804,South London
pt,HBO,full,1,14.284640424524035,33.0,1,0,5065.0,1.2587649732021595,0.4076584975572528,0.4131632226879741,0.44797073994554304,0,50-75k,2,0.6690775746310974,West London
pt,B,free,5,6.8019767522260945,22.0,0,1,3429.0,1.0903520461675522,0.25264538437773804,0.2739264818690129,0.17190976049103968,2,>100k,3,0.4014609395409692,North London
pt,NHBO,full,7,12.531395933732163,16.0,0,0,5089.0,1.215666468518766,0.3957996146764643,0.2926367575005961,0.35421131603407213,0,35-50k,3,0.9820486488967607,East London
pt,HBO,full,7,20.274206981761814,22.0,1,1,4050.0,1.2713012729258069,0.36728686862264753,0.23992740004916838,0.6606596883532029,1,75-100k,4,0.5171688700229231,South London
drive,HBO,full,7,11.646713593338522,45.0,0,1,1618.0,0.31424118620444147,0.17771136230698362,0.12251153219166688,0.13396872096163134,1,50-75k,4,0.23802576584335924,Central London
walk,B,full,5,14.469399957112314,49.0,0,1,654.0,0.26925929515577424,0.06058975837955765,0.05707860829223201,0.36263271949834724,1,50-75k,3,0.22534375204071283,North London
pt,HBO,full,3,20.17850552321335,17.0,0,0,6524.0,1.6808260212499455,0.4926023820141441,0.3407583183937794,0.25324677176319577,0,10-15k,1,0.24401740788883394,Central London
drive,NHBO,full,4,13.298517635724979,16.0,0,1,5314.0,0.9281785177939621,0.3651855425937229,0.3008616471525377,0.24628377286307007,1,10-15k,3,0.9658872638409705,West London
drive,HBO,free,2,15.977824383325965,84.0,1,0,1517.0,0.36724565963985484,0.14896089661390147,0.0846593670507321,0.4328910247745391,1,15-20k,2,0.2032745797038506,West London
drive,HBO,full,2,15.19808200738441,19.0,0,0,5583.0,1.3622448468039965,0.3107452269831538,0.2717123962250352,0.30955293308967635,0,5-10k,1,0.49465843519996205,North London
walk,HBO,free,3,13.30515868728117,67.0,0,1,734.0,0.27050967719301766,0.16033904945654726,0.06449894760917003,0.23067610110512943,0,>100k,1,0.15755144904588053,Central London
walk,HBW,free,7,14.245073033156332,24.0,1,1,3322.0,0.8814662271235881,0.3030923837848778,0.175422188466737,0.29646344436243216,0,25-35k,1,0.6168863090734081,West London
pt,HBW,free,4,9.249188432381434,46.0,1,1,6439.0,0.4231973301531848,0.5415604111992705,0.4699945881151896,0.5976235441972936,1,10-15k,4,0.7190869672469972,East London
walk,HBO,free,4,10.322145171754324,63.0,1,0,955.0,0.1897372377695646,0.0637630944236065,0.04804833954395017,0.1342814838241179,0,15-20k,2,0.09622401731947794,South London
pt,HBO,full,2,6.810375522925655,49.0,1,0,4509.0,1.1549090907230524,0.3579694659966631,0.2581216517650232,0.13529847886522506,1,75-100k,2,0.6312466937418147,West London
drive,HBO,full,3,10.880841264674308,47.0,0,1,1471.0,0.3611021888323403,0.1257035452705759,0.15710404052740357,0.31885484309196666,2,>100k,2,0.26960219863370893,West London
walk,HBE,full,4,8.827301934974452,40.0,1,0,2151.0,0.38642373058348733,0.1297966579992119,0.153561861012831,0.16519264642080797,0,35-50k,4,0.25453213191821417,South London
pt,HBW,dis,4,6.566652859055363,44.0,0,0,5185.0,1.7972918938099935,0.4243944921192989,0.34764315923221856,0.6815380188532565,0,10-15k,3,0.49599087594966396,West London
drive,HBO,full,2,20.208699670857268,46.0,0,1,1365.0,0.34920985783511377,0.1565128819109588,0.06798940347909915,0.15115606142045254,1,5-10k,1,0.19315362344834308,West London
walk,HBO,free,7,17.026302746506865,74.0,0,0,2147.0,0.25160189026200563,0.09612711451575803,0.08607211028687257,0.4720945964484131,1,>100k,2,0.17551142349242793,South London
drive,HBO,full,4,13.62067295450719,53.0,0,1,2569.0,0.6995095718642856,0.20685466159387833,0.17215993331255255,0.4689244706251554,2,>100k,3,0.42382233532204283,West London
drive,HBO,full,7,17.756454441610167,47.0,0,1,2740.0,0.7810978732717351,0.30397734163196427,0.23663579420615552,0.5829910022222439,1,35-50k,2,0.5331839421787034,East London
walk,HBO,full,2,18.188524682605443,18.0,0,1,1146.0,0.2691859169736311,0.10963994682772851,0.07512057121128422,0.4377600361086096,0,75-100k,4,0.2418131040713363,Central London
drive,HBO,free,3,14.442080591545892,20.0,1,0,4762.0,1.389920425950957,0.44542410605800437,0.261363090261942,0.2921902872938924,2,50-75k,4,0.607771878432332,West London
pt,HBW,full,2,15.416275914192914,7.0,1,0,2697.0,0.7284489079854585,0.26829072947536364,0.22721066045311417,0.7192138350709314,1,10-15k,2,0.3162965711250631,North London
walk,HBO,full,7,14.533255793083065,16.0,1,0,1443.0,0.3682383778935544,0.14979669171519192,0.14880105395488993,0.49890742505660474,0,5-10k,1,0.4671866737224794,East London
drive,HBO,full,7,15.244669676797358,57.0,0,1,1140.0,0.3413534521780531,0.11096015251069655,0.0691911093951738,0.11560487395304214,2,50-75k,3,0.3035110442850299,West London
pt,HBO,full,6,11.728341490296938,52.0,1,1,6659.0,0.4241743170184153,0.5862852675131011,0.42749232826841865,0.49570962291236853,8,5-10k,1,0.49907064578039456,West London
pt,HBO,free,2,11.822071549638066,73.0,1,1,1947.0,0.6474391532838321,0.15334464967726585,0.16921092819273756,0.3746170765995502,2,35-50k,2,0.5356435789184861,Central London
pt,B,full,5,6.980626733859621,28.0,1,0,3531.0,2.5194559090364717,0.761316263894031,0.5626640046362267,0.46834922180398275,1,50-75k,1,0.9770310264758136,Central London
drive,HBO,full,2,11.858484897437325,57.0,0,1,2869.0,0.6797390558202724,0.20375175030450854,0.5878287113709917,0.1780294365352733,1,35-50k,1,0.34109329172472935,Central London
walk,HBO,full,7,18.312349563445494,16.0,0,0,1026.0,0.26791762783602036,0.3181379219631287,0.5779651172071529,0.16449746954185557,0,15-20k,3,0.1806772426325262,South London
pt,NHBO,full,2,10.094269943820382,47.0,1,0,674.0,0.17046169026189595,0.0903873871714861,0.08573494692308507,0.2468270796253923,0,20-25k,5,0.09446872187729403,East London
drive,HBO,free,3,11.865429552161528,76.0,0,0,2063.0,0.5126443165054212,0.19964580962295572,0.14926861109424994,0.3157879718185378,0,5-10k,2,0.3410860754149307,West London
walk,HBO,full,4,12.574108929670844,46.0,1,1,525.0,0.12454045040857702,0.04485337351954981,0.05427794289958464,0.036769897451023804,2,25-35k,3,0.09431802474882947,South London
cycle,HBW,full,1,15.72668641593866,29.0,0,1,4415.0,1.2512709937829825,0.5320121680995586,0.49775697769686605,0.7063317441424213,1,20-25k,3,0.5116612310998092,Central London
cycle,HBW,full,2,6.975434048335844,17.0,0,1,2327.0,0.6336295242177215,0.22391950588390694,0.2056020229332814,0.34793444599646717,1,20-25k,3,0.36339667970634437,Central London
drive,HBO,free,5,12.59365866480967,88.0,0,0,2647.0,0.6509713963623195,0.20883415798872643,0.19721846421076333,0.30985268206779104,0,5-10k,1,0.4728853030126802,Central London
pt,HBO,free,4,12.08271946500078,80.0,1,1,2945.0,0.6821352001189089,0.2235059115437625,0.16876694548087967,0.15738902512578637,1,25-35k,1,0.4366687860569978,South London
walk,HBO,free,1,7.04678942862755,71.0,1,1,1326.0,0.364288306199867,0.15889234656218296,0.08219961626117651,0.15370898070248168,2,75-100k,2,0.19053267764215026,South London
