travel_mode,purpose,faretype,day_of_week,start_time_linear,age,female,driving_license,distance,dur_walking,dur_cycling,dur_driving,driving_traffic_percent,hh_vehicles,hh_income,hh_people,dur_pt,hh_region
drive,HBO,16+,2,18.687616167516865,32.0,0,1,2253.0,1.6542316791045653,0.14688867713428908,0.12173527241217053,0.4970115301274777,1,50-75k,4,1.4952843127503563,South London
walk,HBO,free,6,13.345329522714573,13.0,0,1,27566.0,0.3182279419115135,0.08829804545146173,0.3130859340983731,0.46150635634523146,0,50-75k,2,0.17139278625614415,Central London
drive,HBO,full,1,12.863553119749918,33.0,1,1,16007.0,3.5880042245554327,0.27621772323092836,0.11765942306809785,0.2295368878832001,1,50-75k,4,1.0355882843988284,West London
drive,HBE,16+,2,20.005927256875253,9.0,1,0,2620.0,0.56933478464059,0.2286949374896057,0.126875067686174,0.1713553143176644,0,10-15k,4,0.4758492772083139,East London
walk,HBE,full,6,15.12523375294915,30.0,0,0,2074.0,0.3887698882232355,0.13256644782889035,0.1165783496350057,0.24092427768242686,0,20-25k,1,0.3110086049755761,North London
drive,NHBO,full,1,20.378583425959185,56.0,1,1,1844.0,0.6745607321504924,0.18257742152960754,0.11730094310658543,0.12110059308805125,2,25-35k,3,0.45855974955881906,East London
pt,NHBO,free,4,14.010831154990813,68.0,1,1,16258.0,1.826088888034934,0.5319692168604729,0.6386639304663438,0.323155798665153,0,>100k,2,0.7913309346909418,East London
walk,HBO,full,1,13.578799244730398,46.0,1,1,1762.0,0.4735424669193804,1.5816710115725365,0.1128662799704521,0.07712096699608742,0,25-35k,1,0.26087457756787924,East London
drive,B,full,3,14.839489307106556,33.0,1,1,16291.0,1.7486173998908252,1.9931757262538874,0.21311258489653137,0.4068529511047521,1,<5k,2,1.0353572382604002,East London
drive,HBO,free,7,16.07876125925256,61.0,1,1,16543.0,0.4261234960091789,0.5259800263466504,1.4583300757187398,0.08126063758577035,1,<5k,1,1.7569319438991502,East London
drive,HBO,full,2,8.983090494739983,56.0,1,1,2194.0,0.69314474855967,0.23619245166185177,0.1164495439951636,0.4788116983531052,2,35-50k,2,0.22709191715012303,West London
walk,HBO,full,2,6.516941923741813,22.0,0,0,2257.0,0.42320346629749606,0.13642970233739443,0.12056991806403781,0.3300321299806386,1,50-75k,5,0.25033925472543245,East London
pt,HBO,full,2,16.362710290449165,55.0,1,0,1568.0,6.112752703783594,0.14560648855253747,1.0106416686912383,0.6270629541508338,1,5-10k,5,0.22417005259419778,East London
walk,HBO,dis,1,11.366270323283322,11.0,1,0,993.0,0.1264476848553117,1.0383850466894367,0.09296197456666971,0.4699328347597353,0,>100k,2,0.10282646909625644,East London
pt,HBO,free,1,14.384790304506515,44.0,0,0,2157.0,0.4716366447836868,0.14770920251230232,0.11641433429570212,0.2724739926738562,0,25-35k,3,0.2739387027996666,Central London
pt,HBO,free,2,19.410395728767753,81.0,1,0,11575.0,6.352544499577531,0.1355405161431322,0.36793837676358826,0.4373464395355021,0,<5k,1,0.3330569843540794,North London
walk,HBO,dis,1,9.383784211118847,36.0,1,0,2242.0,0.5761552538198281,0.12664865724749685,0.12898841932567756,0.09290202571678309,0,5-10k,1,0.23261946813811546,West London
pt,HBO,full,3,16.743469504918583,56.0,0,0,1597.0,0.4237309349292273,0.16748894207623852,0.11868755473853917,0.5669131726647805,0,20-25k,1,0.3283383895667843,Central London
pt,HBO,free,3,14.68128161855562,80.0,0,1,3355.0,3.590802772742308,0.2699486367970331,0.6297968277255914,0.38009406002990775,1,20-25k,1,0.5649473308149595,South London
pt,HBO,free,1,12.214863820984045,69.0,1,1,27572.0,3.5934280323271612,2.025948386075374,0.6347249529712526,0.40869631385372296,0,10-15k,1,0.17767368870188938,West London
pt,HBO,free,2,18.995920982667574,85.0,0,1,3189.0,1.8371737878513223,0.49641648770569263,0.36486252415993786,0.305254447680285,1,>100k,1,0.5397568868548516,Central London
pt,HBO,free,2,13.621966211481812,63.0,1,0,2624.0,0.5602305309848431,0.2228490407762213,0.10854687660845473,0.6698502279687476,0,5-10k,2,0.3373304474133067,East London
drive,HBO,full,6,19.440727190258144,46.0,1,1,11555.0,1.7656301148078863,0.5234199019726268,1.4583098816913573,0.12009938596595846,2,50-75k,3,0.5526110387211532,South London
pt,B,full,3,13.700656294118009,20.0,1,0,9401.0,0.4142390880429721,1.5926766480325094,1.0205404928085746,0.5120781628083768,0,25-35k,2,1.3992931691424175,South London
pt,HBO,full,6,7.739821911715847,31.0,1,0,1764.0,0.42276687746422553,0.2139986230135116,1.4575568922652307,0.7237750198312548,0,5-10k,2,1.5606938996124846,Central London
drive,HBW,full,5,7.3861417258266,55.0,1,1,5546.0,1.7940709426880619,0.5129127231285472,0.173082310917509,0.24343908146497084,1,35-50k,1,0.7924004619449819,East London
pt,NHBO,full,5,15.66149292166223,33.0,1,1,11663.0,3.5926529549192563,1.0353836043683147,1.4608806708322752,0.3863330355667839,0,50-75k,4,1.4978649092759908,Central London
pt,HBO,free,1,13.452543115822563,90.0,1,0,1798.0,0.41959195750092193,0.16499543480623496,0.10962734621237516,0.4878916210910809,0,50-75k,2,0.22354091471258924,Central London
walk,HBO,free,1,12.444093226189125,68.0,1,1,27541.0,0.5703014316960714,1.0335937850232737,0.12778851988041084,0.2762223029087076,1,20-25k,2,0.3187995887378774,Central London
pt,HBO,free,2,13.693153185402139,66.0,1,1,564.0,0.19231657322474155,0.4239869366907135,0.9956474121471112,0.2840437465978384,1,25-35k,1,1.6061683917892235,East London
drive,NHBO,free,5,15.54856514102988,73.0,0,0,5942.0,0.4187237410403374,0.26879887930434393,0.6246834517917575,0.038466135724183344,0,25-35k,1,0.5246679846815718,East London
walk,HBE,full,3,13.298057318999724,30.0,1,0,1609.0,0.41440990620755125,0.13519668057682885,0.1256789604872013,0.6804502716308791,0,5-10k,3,0.4965111360371806,Central London
pt,HBO,full,1,9.896690941889023,71.0,0,0,27561.0,6.326354061541419,1.0329935465140228,0.6333302380831699,0.44543794130586645,1,>100k,2,1.0238367732742584,Central London
drive,HBO,child,6,15.786076067884942,17.0,1,0,11609.0,1.805582814770059,0.5130636570460606,0.11961199475837085,0.5121796098286262,1,5-10k,3,0.22640281205530435,West London
pt,HBW,full,2,16.078762902932922,53.0,1,1,2470.0,0.5486871070376864,0.22272330042982896,0.1277682095200154,0.8216252908965515,1,10-15k,1,0.31981844285601996,Central London
pt,HBW,full,3,7.849932182830518,38.0,1,1,1697.0,0.5344504801467708,0.2109939323664488,0.11099948749736797,0.7413380530837356,1,>100k,1,0.3784026990792211,Central London
