travel_mode,purpose,faretype,day_of_week,start_time_linear,age,female,driving_license,distance,dur_walking,dur_cycling,dur_driving,driving_traffic_percent,hh_vehicles,hh_income,hh_people,dur_pt,hh_region
pt,HBW,dis,6,13.348736720211512,35,1,1,2024.0,0.6992270347284879,0.20508966178332133,0.21824072348326443,0.26409317979972774,1,50-75k,2,0.35087653605440516,West London
drive,HBO,free,4,11.604985449624987,66,0,0,667.0,0.18875920685923717,0.08451744075875334,0.07731439813313844,0.033784448359115815,0,10-15k,1,0.15793691091859496,South London
drive,HBO,full,6,8.968701866927582,45,1,0,4247.0,0.7460116005975829,0.35634452104747233,0.36869885394487245,0.4215923940804011,1,15-20k,4,0.702575182152488,West London
walk,HBE,child,3,15.128618384441989,13,1,0,577.0,0.2288232879728766,0.08017603834889532,0.09510216452293077,0.07227561704356152,1,50-75k,4,0.11203758279206714,West London
pt,HBW,full,3,7.173752846828059,37,1,1,2264.0,0.6283637136881017,0.18401934216109408,0.21894934526035678,0.7095428791679681,2,75-100k,3,0.3898897852098667,North London
pt,HBW,full,2,7.130291692883865,29,1,1,15091.0,3.2428092746153525,1.2623023854993134,0.9145146314538124,0.6498865678431737,1,50-75k,3,1.0796195294358422,South London
drive,NHBO,full,6,16.137555809309475,54,0,1,2909.0,1.1532032544685373,0.21509421762866818,0.16064343011834725,0.1453123158587516,0,10-15k,1,0.3545791432352693,East London
pt,HBO,free,6,6.405274732585596,71,1,1,18348.0,4.409298206234951,1.545574506857204,0.8774414141943143,0.5822211437702782,1,15-20k,2,1.2371518073011165,East London
walk,HBW,full,1,14.669445733511917,34,1,0,1495.0,0.35112560952102795,0.10844995164574732,0.07450276129609912,0.08080159801860928,0,<5k,4,0.2828916202748272,East London
walk,HBO,full,6,13.366082329631707,40,1,1,1026.0,0.2506521645513125,0.05829207612158934,0.06409928698768608,0.1288636323663521,2,35-50k,3,0.17130628960815597,South London
pt,B,free,5,6.179629128706871,62,1,0,20814.0,4.514932734942423,1.4291973025279383,1.2296505503961543,0.6836900431977888,0,20-25k,3,1.2638820115592386,South London
drive,HBW,full,2,18.70825586183805,33,0,1,12828.0,3.4498406052565165,1.0339891802674563,0.8157271899540814,0.5584030773619711,0,20-25k,2,1.0865978632462354,East London
