travel_mode,purpose,faretype,day_of_week,start_time_linear,age,female,driving_license,distance,dur_walking,dur_cycling,dur_driving,driving_traffic_percent,hh_vehicles,hh_income,hh_people,dur_pt,hh_region
pt,HBO,free,6,14.044219123720566,9,1,0,3489.0,1.1071792851292417,0.27726366042553524,0.2737597611172424,0.2208133446627336,0,10-15k,4,0.3102189137092344,South London
pt,B,full,2,13.75187153250332,32,1,0,1374.0,0.23814254835947654,0.06501050689741686,0.12316485352544224,0.4836810314635286,0,15-20k,4,0.13778845359909542,West London
pt,NHBO,full,1,14.959478758479161,45,1,1,9118.0,1.8329268511599957,0.6086385218666198,0.6060738033200149,0.6354028358984182,1,5-10k,3,0.8077995527128354,South London
pt,HBO,free,7,11.400884000105503,83,1,1,2698.0,0.69461948052365,0.2028783119144414,0.17860189622698147,0.2595814027613984,1,<5k,1,0.34781175732919706,Central London
walk,HBO,full,7,17.207938191366473,37,1,0,388.0,0.08342663980591819,0.02563372770356929,0.035267345023368986,0.17299827516807856,0,20-25k,7,0.06248369161590095,West London
drive,B,full,5,19.556050038476496,38,0,1,4733.0,1.2069467055654048,0.3933309127272115,0.2853077639253867,0.28425944336084885,1,<5k,1,0.41383545315598813,West London
pt,HBW,full,2,7.8847454181145125,22,1,1,13202.0,2.8613909144008702,0.9046614359098935,0.9285188567636441,0.705158106791939,1,35-50k,1,0.5205125716330679,East London
pt,HBO,dis,6,18.101202524665258,34,1,1,3233.0,0.8450374640527437,0.2575118526451895,0.20781023326851153,0.4190099035742273,0,>100k,3,0.3216000570034132,South London
drive,HBO,free,1,9.905338984056437,69,1,1,1049.0,0.37742744105278897,0.16699754900747502,0.1283267093234453,0.5447776586846913,2,>100k,2,0.3911659836732027,North London
pt,HBE,dis,1,7.985412636679504,32,0,1,1199.0,0.28663755975601884,0.14217940725319336,0.10090785222948624,0.4019494629505275,2,20-25k,4,0.1933802928821691,Central London
pt,HBO,free,6,20.08151466357456,69,1,1,4472.0,0.9082108731188048,0.4118794498205509,0.19950561429860456,0.41484898678495497,1,25-35k,1,0.20197374783348698,East London
pt,HBO,full,6,12.559674060535617,34,1,1,11713.0,2.690505395088014,0.9173364684367064,0.6974061146534175,0.6201345857204938,1,50-75k,3,0.8053118970839831,Central London
drive,HBW,full,6,20.15121855369574,41,1,1,3087.0,0.8433054921184807,0.2019301287366117,0.13997517469400272,0.0341484955588424,1,5-10k,1,0.36581229878344473,South London
pt,HBO,full,4,20.16428109438558,24,1,1,23309.0,5.273257797257962,1.526056087874908,0.6579764888736026,0.6637230017349051,2,50-75k,2,1.316593668195384,Central London
cycle,HBW,full,4,15.172507088248766,43,1,1,12047.0,2.726401350259307,0.8717019323928022,0.9031135821563515,0.7207088754593385,2,75-100k,8,0.966136513892974,West London
walk,HBE,free,2,18.8118501782671,6,1,0,2051.0,0.5791811201380656,0.19465307856601732,0.15356617784525284,0.10270199323987378,1,>100k,7,0.5094857787923162,North London
drive,HBO,full,6,19.306080886757478,49,1,1,16210.0,3.7250803252126663,1.1283420827122106,0.7769969455398492,0.22087808675638776,1,<5k,1,1.2101167419053507,Central London
drive,HBO,full,2,20.19188192046714,22,1,0,1796.0,0.49192317261598856,0.16389910081648276,0.1425500960749971,0.2530544202023867,1,15-20k,4,0.32850780437415966,East London
drive,HBO,free,6,14.52444003677484,61,1,1,7334.0,1.3992564789019601,0.42054022619258763,0.34092363944038057,0.42949769981788827,1,50-75k,3,0.8402305156774182,South London
cycle,HBO,full,7,8.881676341717972,57,0,1,2331.0,1.5693137072412775,0.46846995061699953,0.37212133803828784,0.3702196880926037,0,10-15k,1,0.5870146697956153,West London
pt,HBO,full,1,17.24732847447732,26,0,1,4805.0,1.3720127895763485,0.354850083866759,0.2314363285159598,0.2191958363163373,0,<5k,3,0.4848959804181954,West London
drive,HBO,free,7,16.53072148694355,67,1,1,1095.0,0.3883281638736173,0.15200735497301815,0.1387903864533169,0.011743928573194451,1,50-75k,2,0.4107714756403306,East London
pt,HBW,full,6,9.742179876048137,39,0,1,9184.0,2.172764659774143,0.7576600573859258,0.4019707557915476,0.34410655097376447,1,75-100k,2,0.8377353087841933,Central London
pt,HBW,full,2,16.94000303378751,57,1,0,4180.0,1.125434470653002,0.12911490710039,0.3102331326767326,0.7549137059934989,0,50-75k,2,0.33644597474735033,West London
drive,HBO,free,7,19.22224047935492,65,1,1,2703.0,0.6811781715165713,0.17828754160134308,0.09177613682405569,0.20129002454044476,0,20-25k,1,0.45405006999511854,West London
walk,B,full,3,19.412731704010895,30,0,0,486.0,0.11417448132593785,0.029798869466544375,0.041517620222141435,0.12320589936834608,0,<5k,1,0.07977596475596174,West London
drive,HBO,free,1,12.182901632241139,64,0,1,2110.0,0.5406693692075244,0.1981337092404102,0.15578650759632312,0.26710288098702634,0,5-10k,1,0.2947981346221064,Central London
cycle,HBO,full,6,19.26830842262343,52,1,1,437.0,0.14419975936020946,0.06844796748384292,0.08014695946593742,0.4392433909928571,2,50-75k,2,0.17037625196813422,North London
