travel_mode,purpose,faretype,day_of_week,start_time_linear,age,female,driving_license,distance,dur_walking,dur_cycling,dur_driving,driving_traffic_percent,hh_vehicles,hh_income,hh_people,dur_pt,hh_region
walk,HBW,full,6,16.634292828757403,20.0,1,1,1210.0,0.512838712282586,0.1341410121309207,0.13718746776843938,0.3661268742065928,1,>100k,2,0.21654768438092067,West London
pt,HBW,full,2,17.184118840917062,42.0,0,1,6108.0,1.4479538610196951,0.456739211456951,0.499156899490741,0.5938741676826403,0,5-10k,1,0.5343141958804697,West London
drive,HBO,free,7,11.712202323039127,69.0,1,1,2568.0,0.602458453866444,0.20342528844953445,0.15163200608921698,0.10634378686037119,1,50-75k,2,0.4022431598882516,Central London
pt,HBO,full,7,13.665611122569702,40.0,1,1,4901.0,1.159189552776326,0.3559387290670243,0.5110816049105597,0.7060107028126339,1,5-10k,4,0.5695882459680542,East London
cycle,HBW,full,5,18.806326628315233,41.0,0,1,7407.0,1.732942738020578,0.6993192782856473,0.5108599916768902,0.7282557416619801,1,35-50k,3,0.4635015942308469,North London
walk,HBE,dis,2,12.807583608876591,17.0,1,0,1348.0,0.28926098542689066,0.14265678084931163,0.12706901759090716,0.24289870016690762,0,5-10k,1,0.20498032740536204,East London
pt,HBW,dis,6,6.926540700793726,54.0,1,0,2543.0,0.6243993210271868,0.25825939870194203,0.2382831335269354,0.7264114854404414,0,15-20k,2,0.3300034055588421,Central London
pt,HBO,full,1,9.371861395735383,32.0,0,0,3484.0,0.932691865626066,0.3391231348030594,0.23298718880497984,0.28898066169629055,1,35-50k,2,0.5347537674699018,South London
walk,HBE,free,6,15.126997003591265,14.0,1,1,471.0,0.11170653541778502,0.33044949401479323,0.14104566055374212,0.27856379179957647,0,>100k,1,0.08968473489436224,Central London
pt,HBW,full,5,16.27168103455086,28.0,0,0,7280.0,1.9455746519602681,0.5898446064855064,0.3854042599022793,0.35448816730025584,0,20-25k,7,0.925170719792808,East London
pt,HBW,child,3,18.883426757952364,32.0,0,1,3275.0,0.836808123205265,0.35259902582765335,0.23736342969304333,0.6956050949456256,1,50-75k,4,0.3285128853902066,South London
pt,HBO,full,1,18.363176952614374,46.0,1,1,2915.0,0.7253767781315387,0.25718660398900506,0.29159989794580576,0.45493979883670843,1,35-50k,1,0.4872381228932263,East London
