travel_mode,purpose,faretype,day_of_week,start_time_linear,age,female,driving_license,distance,dur_walking,dur_cycling,dur_driving,driving_traffic_percent,hh_vehicles,hh_income,hh_people,dur_pt,hh_region
walk,HBE,free,6,16.409220945595553,4.0,1,0,1601.0,0.5185651984886819,0.1764919811993789,0.10013500414168895,0.08711082715439268,0,35-50k,2,0.21443952328308002,Central London
pt,NHBO,full,3,14.255082040284078,31.0,1,0,2792.0,0.544990613345487,0.23610512796946942,0.4768643362966822,0.5748909187761463,0,15-20k,3,0.3291737223178071,Central London
pt,HBW,full,1,16.676079589259434,41.0,1,1,4140.0,1.167453342188225,0.4598564268604375,0.4335035114175691,0.6549092480284432,0,15-20k,1,0.699830955932563,Central London
pt,HBO,child,1,18.98302683257159,9.0,0,0,977.0,0.3284271154696977,0.10968498226155231,0.10017337640964481,0.36585182023325447,0,35-50k,6,0.21175399104560744,South London
pt,HBO,free,5,13.79364480893644,55.0,1,0,5187.0,0.948670723423009,0.41752854441547715,0.34897866068344846,0.423350404327971,1,20-25k,2,0.8707813690988927,West London
drive,HBO,free,6,14.133565195287707,90.0,0,0,1580.0,0.4442875139937615,0.18744865274763767,0.14877093945832887,0.2167346459769422,0,20-25k,1,0.40718308913800677,East London
drive,HBO,full,4,10.349673392898353,44.0,0,1,609.0,0.1915363722368132,0.06992279743727028,0.056158154154620527,0.08346164397010988,2,35-50k,4,0.15239405705144618,East London
drive,NHBO,full,1,16.01317862314289,49.0,1,1,1434.0,0.40252951287116145,0.10678639470962362,0.12415757736130752,0.26516047878969123,1,50-75k,5,0.19434290203014948,West London
pt,HBW,full,3,16.455295573716782,37.0,1,1,11163.0,2.991730662197257,0.9691797701564164,1.3121564240179453,0.8322743226460549,2,>100k,2,0.861285313971363,South London
drive,HBW,full,2,16.371846187889197,44.0,1,1,4840.0,1.0584707349059386,0.24085870203617607,0.21345044699157148,0.15559588305193034,0,5-10k,3,0.4463698586266265,West London
pt,HBO,free,4,13.832721182908434,66.0,0,0,713.0,0.2152630229820954,0.09523417670916388,0.04988458533909135,0.2945806334105914,1,50-75k,4,0.10069887842692662,East London
pt,NHBO,child,5,15.899038490269417,17.0,0,0,1155.0,0.2545500967831824,0.09354457713806286,0.09598843363050277,0.32253177858924637,0,75-100k,2,0.1255584163639583,North London
drive,HBW,child,2,9.572955305941427,17.0,1,1,9996.0,2.0535191385848863,0.647354003312439,0.5654288151429431,0.4446260371193533,2,35-50k,4,0.9014488854600998,West London
walk,HBO,full,4,17.111021154312333,39.0,1,1,1395.0,0.5045198263794632,0.15598671635970882,0.09973472197782292,0.28340071959431945,0,>100k,2,0.3306694429549481,Central London
pt,HBW,dis,5,23.868257650519304,60.0,0,1,5842.0,1.253785193279711,0.4536591981694023,0.502867753805116,0.8102987733019349,1,50-75k,1,0.4719151175125802,South London
pt,HBO,free,6,18.434317536050987,74.0,1,1,2648.0,0.5738261953729744,0.15837962984218812,0.19749587680036862,0.4237332312137535,0,5-10k,1,0.299203633555779,East London
pt,HBE,full,3,15.17737269084196,24.0,1,0,2469.0,0.7460594332606747,0.2259615478125521,0.23198297465209775,0.3188750671090476,0,35-50k,5,0.42919305688417064,West London
drive,HBO,free,5,19.307475969302697,57.0,1,0,16658.0,3.6341843467470385,0.9680927228406447,0.6427102812083588,0.39828926223485583,1,5-10k,2,0.9638875280502293,West London
drive,HBW,full,6,4.424141618594573,39.0,1,1,5966.0,1.7679887549911433,0.5344748461667667,0.3546215912313621,0.22002019896136146,2,25-35k,3,0.4192604040407984,South London
pt,HBO,free,7,13.073615790139145,85.0,1,0,4156.0,0.5469088060273708,0.22361930791336293,0.14057013509347493,0.2737223931851372,0,10-15k,2,0.2893695347033832,West London
pt,HBO,free,4,13.051817285687207,90.0,0,1,3887.0,1.0343749436134582,0.3986571452063397,0.23963815102377117,0.20920432116635354,1,25-35k,2,0.32111319800850063,South London
pt,B,free,5,6.439711698804153,61.0,0,1,12766.0,3.235814143483224,0.9393139345795066,0.6323085296462958,0.5813245614832304,0,50-75k,1,0.9408152581951181,East London
pt,HBO,child,5,20.509220970443984,10.0,1,0,3157.0,0.6588798637388108,0.1850426743150683,0.15196638322579054,0.2124374701890477,0,15-20k,2,0.24972593159628273,East London
drive,B,full,6,12.922867812621522,35.0,1,1,2811.0,0.5786442871262856,0.30097415576402403,0.13386665330429212,0.029052650167214117,1,50-75k,4,0.34313134412167867,West London
pt,HBO,free,7,16.081442477522288,64.0,1,1,1727.0,0.4269278001285811,0.14884733003477424,0.13310327682760698,0.4387027611445451,1,50-75k,1,0.2250389928178119,Central London
pt,B,full,5,13.396206961156315,26.0,1,1,951.0,0.33131150227033895,0.1007782901834532,0.09124259898904627,0.3125076256415726,2,75-100k,2,0.1981758660521388,West London
pt,HBE,full,3,8.117561353742799,30.0,0,0,1758.0,0.40930712450451845,0.1520818661196334,0.11119324253668354,0.13033615182714822,0,25-35k,2,0.2808828668713347,East London
pt,HBO,full,5,19.918348046995636,29.0,0,1,1529.0,0.2540046509504893,0.08008696457143855,0.0686682176658857,0.527808718743904,2,>100k,3,0.11560603424738743,West London
pt,HBO,full,2,9.788389605340882,35.0,1,0,4894.0,1.477249002424152,0.3765014042816897,0.39209329415407057,0.36546835782618853,0,75-100k,4,0.8226772197518729,East London
drive,HBO,free,5,7.851637345516778,53.0,0,1,4122.0,1.0195742224163258,0.27633233567798116,0.23482487832010931,0.4185120453479764,1,<5k,2,0.6260314566142311,South London
drive,HBO,free,6,7.7569376869288,75.0,0,0,2990.0,1.0248727300006886,0.134852227141527,0.0991222203008191,0.01561543560689338,1,50-75k,6,0.27027218983988244,North London
