travel_mode,purpose,faretype,day_of_week,start_time_linear,age,female,driving_license,distance,dur_walking,dur_cycling,dur_driving,driving_traffic_percent,hh_vehicles,hh_income,hh_people,dur_pt,hh_region
walk,HBO,full,5,15.190978183640409,20.0,0,1,657.0,0.1794359818502067,0.10092379300500195,0.061787490957151664,0.14129237016959137,2,35-50k,3,0.20747964234106017,Central London
walk,HBO,free,6,13.262006474338005,47.0,1,0,1740.0,0.26951669027223246,0.05450037216475929,0.07591436170222214,0.08995798953061426,1,50-75k,4,0.21433521070542938,South London
walk,HBO,free,4,12.666224754486265,82.0,1,0,884.0,0.28320137518433613,0.06205796328417346,0.0702838055548148,0.23459009543093046,0,10-15k,1,0.15768910655396948,West London
drive,HBO,full,1,12.64561549171162,52.0,1,1,5194.0,1.3687973181259065,0.4580093960995214,0.3518243735145506,0.5263359735554805,1,75-100k,1,0.6485776672224212,South London
drive,HBW,full,5,9.347395244866542,25.0,1,1,2298.0,0.6843240944998034,0.1902073158101944,0.11885644945516449,0.26696311950011326,1,75-100k,3,0.3476092709977109,North London
drive,HBE,free,5,6.576781335231341,59.0,0,1,6878.0,1.8409581339845547,0.7161133499953993,0.4616373980155802,0.1756462099694787,1,10-15k,3,0.8145245074060874,West London
cycle,HBO,full,3,17.48867981664466,51.0,1,1,2936.0,0.7946550431854674,0.25033739778340186,0.21656765241491405,0.1678296081162109,0,35-50k,1,0.49919148563588334,South London
walk,HBO,full,3,19.714235477245403,50.0,1,0,589.0,0.1640616056157208,0.0769836150272494,0.0829107912558785,0.5682892502386208,0,<5k,2,0.13649375777611333,Central London
walk,HBO,full,5,20.967692282691843,27.0,1,0,674.0,0.1653687886017081,0.057701484172912626,0.07836470990998275,0.25538149622817463,0,35-50k,2,0.14149312932180377,Central London
drive,HBW,full,1,15.39470132235948,29.0,1,0,9146.0,2.0701202021586265,0.8030150754485367,0.5449477643064276,0.4130406858472542,2,35-50k,2,0.6774803780425619,South London
pt,NHBO,full,2,15.64227158951388,39.0,1,0,5329.0,1.4335869947053848,0.44016780540191536,0.529428766922461,0.7414146656375805,0,<5k,2,0.5121160060341214,Central London
pt,HBO,full,6,16.147952105046272,25.0,1,0,5293.0,1.4696369378298615,0.38918866718791556,0.32523713791718206,0.35566009238926577,0,15-20k,2,0.5422774063707422,West London
drive,B,full,1,19.0314776619907,51.0,0,1,3106.0,0.7123184375404102,0.19379471699057976,0.17331117545637295,0.07393567428880686,2,50-75k,8,0.31479833924714734,Central London
walk,NHBO,full,7,18.845369943784213,36.0,1,1,520.0,0.15956900749673442,0.0956248883519364,0.08498447208930043,0.2269078313383283,0,>100k,4,0.17839062335038716,Central London
drive,HBO,dis,2,11.726481684031421,52.0,0,1,10078.0,2.9994677643625236,0.6366749984653984,0.40775301965815913,0.16617897873642543,0,25-35k,1,0.8053427821219682,South London
drive,HBW,full,4,20.165089813648155,39.0,0,1,942.0,0.3168482517595853,0.09818961910155115,0.04184770099663056,0.11430473169721342,1,25-35k,3,0.13204216160237867,South London
pt,HBO,full,2,14.92434159773127,29.0,1,1,2961.0,0.6086240288463275,0.14891009423221552,0.16349383999487574,0.1173213022966349,1,5-10k,3,0.3085354906209289,West London
drive,HBO,full,2,8.036931601015251,39.0,0,1,3178.0,0.7981412415381014,0.2511074685113252,0.1584713385413361,0.16700633403588122,1,10-15k,4,0.36471628162341996,West London
pt,NHBO,free,1,13.324523763206194,89.0,0,1,2806.0,0.5964933015897455,0.19381931492019525,0.16630707005584314,0.41202403572641655,1,25-35k,2,0.30839293100841764,Central London
walk,HBO,free,7,14.936708085877664,72.0,1,0,648.0,0.17780782338035928,0.08185649138209587,0.06985529313868001,0.16251569981313999,1,20-25k,1,0.15457096418229338,North London
