travel_mode,purpose,faretype,day_of_week,start_time_linear,age,female,driving_license,distance,dur_walking,dur_cycling,dur_driving,driving_traffic_percent,hh_vehicles,hh_income,hh_people,dur_pt,hh_region
walk,NHBO,free,3,13.833450523886349,68.0,0,0,770.0,0.1311618388457559,0.03780882125352642,0.060393301200011934,0.0805749707357166,1,25-35k,1,0.09196260129219089,North London
pt,HBO,full,5,11.352632317179756,30.0,1,0,3842.0,0.9579959830684359,0.3636972534799858,0.22076399359397098,0.17038362035402752,0,15-20k,1,0.5628895803833706,East London
pt,HBE,dis,1,14.104439683284406,25.0,1,0,1124.0,0.3306184559419086,0.1006112116488102,0.10043045978822283,0.16167441180709838,0,5-10k,2,0.2182633718616288,South London
cycle,HBO,full,6,19.517810572200776,25.0,0,1,3924.0,1.0844813481405395,0.313757647627852,0.2950789468693028,0.4647275208105249,3,35-50k,2,0.6487304255635262,South London
pt,HBW,full,3,11.263080056048155,42.0,1,0,1916.0,0.29888487870690617,0.12463198850790556,0.10077814591187849,0.4653411313098634,1,35-50k,3,0.21999952267730688,Central London
walk,NHBO,dis,1,13.51816854067879,22.0,0,0,1630.0,0.17613313845378195,0.06768972366758877,0.05865587917217838,0.4489896038860707,0,5-10k,3,0.1394635968764747,Central London
drive,HBO,full,1,9.419475940349892,65.0,1,1,636.0,0.19664550662443553,0.045990355133262155,0.04240376241371381,0.137359035245947,0,<5k,1,0.13877929108666437,North London
drive,HBO,full,6,16.737209228999635,27.0,0,1,3453.0,1.0406264316254017,0.32064225543462044,0.22866497309828676,0.19790097237041845,1,5-10k,3,0.6189512747809652,South London
drive,HBO,full,4,13.560883116185208,65.0,1,1,6706.0,1.4663545089337837,0.3430124376636369,0.23128795380623887,0.14322668785788464,1,25-35k,2,0.8038186061360632,South London
pt,HBW,full,4,15.67399219889925,30.0,1,1,16200.0,4.637849871974623,1.3293071656005038,0.9756979219180292,0.6877000075715604,1,35-50k,2,1.0187767020482241,Central London
pt,HBW,full,1,6.360344875486694,30.0,1,0,8206.0,2.184795763569563,0.6631306434142779,0.49674963264443545,0.4737378461581735,1,>100k,2,0.6294611683259098,East London
drive,HBW,full,4,7.325335975975205,44.0,0,1,3589.0,0.6871447390415453,0.2406821321365385,0.21044013896072797,0.30940546808817615,1,35-50k,2,0.4182719061314599,West London
drive,HBW,full,5,15.811322545569748,34.0,1,0,8279.0,1.8132821746771117,0.5649225514052783,0.42685949614382657,0.41945305389648785,1,25-35k,4,0.7333070979285765,West London
pt,HBO,free,1,14.564505749487836,59.0,1,1,10812.0,2.7692016132258854,0.7507136358976516,0.41896129109575747,0.27478148828520593,1,50-75k,4,0.4349448586191299,South London
pt,B,full,5,17.095033296315407,61.0,1,1,7592.0,1.687189590255107,0.4969560535053881,0.3808117278161871,0.44082532819143966,2,35-50k,2,0.688126970775368,South London
pt,HBO,full,5,20.172331056922324,18.0,1,0,887.0,0.34609649733460257,0.08275413240431445,0.09602647473554904,0.5550425155553013,0,5-10k,1,0.20829382775627975,Central London
pt,HBO,full,2,14.766778563869789,21.0,1,0,6432.0,1.426526815732772,0.46459345532852714,0.24144705918240603,0.45727328635160025,0,10-15k,1,0.5287657889291482,South London
drive,NHBO,full,3,18.55025462492555,33.0,0,1,1093.0,0.371762361416671,0.09825719645571804,0.039410252332091285,0.01675403120983704,2,50-75k,3,0.2543596048192249,South London
pt,HBO,free,5,21.696262235375855,58.0,1,1,3969.0,0.987197758542271,0.34109108836763885,0.3326911892240189,0.4984663416594963,0,<5k,2,0.3884234390193467,Central London
drive,HBW,full,1,16.331825175870186,34.0,1,1,5647.0,1.2361725338070155,0.41314073701484644,0.2983447892672765,0.3135182943175427,0,25-35k,2,0.65053132095013,East London
drive,NHBO,full,1,13.345568778842518,53.0,0,0,2662.0,0.603261233276955,0.3594973391623257,0.11726985079105802,0.09690343330994565,1,15-20k,3,0.3394587698413531,South London
drive,HBW,full,5,7.7332096464110105,46.0,0,1,6659.0,1.4705079777065744,0.5096273061046553,0.3434881597262814,0.3331585474122559,1,20-25k,1,0.5624456245179463,East London
drive,HBO,free,6,17.12835245138309,62.0,0,1,3581.0,0.9299357357358048,0.28335506382391257,0.20764126469270525,0.26353434395539665,1,>100k,2,0.39959136197131934,East London
pt,NHBO,free,4,16.523787760010492,60.0,1,0,3876.0,0.8929295344017958,0.35071131788045734,0.21446122356287803,0.2373255730218507,0,10-15k,2,0.41942023986691895,North London
walk,HBO,dis,5,12.849767318028741,40.0,1,0,667.0,0.16578237355353756,0.037023855906542905,0.03235348323544026,0.28900711807303625,1,>100k,5,0.0990227979007526,North London
walk,NHBO,free,7,15.737388755344769,58.0,1,0,483.0,0.1449902402617892,0.03174554047020246,0.03709043017416608,0.41902125414506297,0,<5k,1,0.08846387047000569,North London
drive,HBO,full,2,8.242528940613182,42.0,1,1,6605.0,1.6238060437638289,0.48652864363068005,0.36312660130612623,0.296131713479572,1,50-75k,4,0.5772940663918644,West London
drive,HBO,full,7,13.61107426675999,55.0,0,1,4799.0,0.8984989854426519,0.32660067309384383,0.23736254966340198,0.3078347439159759,1,15-20k,1,0.5855295855438865,West London
drive,HBE,full,1,15.572673970764908,24.0,1,1,2068.0,0.49842718635852773,0.15519441030208264,0.0936819544456771,0.5193889226705333,1,>100k,1,0.25078594808078863,Central London
drive,NHBO,full,3,15.538783953812443,37.0,1,1,3825.0,0.9115093735213714,0.30825675671399144,0.20586258758777584,0.06374598662654882,3,15-20k,4,0.5806373246243249,South London
drive,HBO,full,6,10.784084776288369,40.0,1,1,3950.0,1.1554807947080428,0.3920720708043466,0.25432609871035683,0.2777203062096042,2,50-75k,2,0.844292398215201,North London
drive,HBO,free,2,15.456153720053509,83.0,1,1,515.0,0.12615505270893618,0.0232319100644764,0.021759094355096303,0.17623201457000773,1,10-15k,2,0.11695007735619346,Central London
drive,NHBO,full,1,15.82338228271283,44.0,1,1,1424.0,0.43358959860522334,0.1446683828246873,0.1226639502952542,0.05757541458166391,2,10-15k,2,0.2952213579117195,Central London
pt,HBO,full,1,14.156117466902561,26.0,1,1,2072.0,0.49797576148163475,0.13706415732534297,0.13649372724824285,0.39178831719447893,0,20-25k,5,0.18389204296403597,West London
pt,HBE,full,5,6.944067064247997,23.0,0,0,2060.0,0.3416275195721203,0.08588324762902061,0.1358998356638254,0.26619456812826003,0,<5k,3,0.18215495988702893,East London
walk,HBO,free,4,11.341842926621563,73.0,1,0,493.0,0.15628801194386316,0.0385588791966611,0.040610758757131125,0.3124813082894562,0,5-10k,1,0.11400485319996621,Central London
pt,B,full,3,17.583686621046226,20.0,1,0,7058.0,1.8169781851072215,0.5950302734178154,0.447483336762893,0.4937255104478078,0,<5k,3,0.6188412224821187,North London
drive,NHBO,full,5,10.784967137795562,42.0,0,1,3372.0,0.7941289566103139,0.290613396774508,0.2163433705728784,0.28690704637403,1,10-15k,7,0.40190777317108933,North London
drive,HBO,full,1,20.094027767473207,54.0,1,1,7306.0,1.5585345892700002,0.4822117931023867,0.2912845854438191,0.22366197479517422,1,20-25k,1,0.77506414486556,North London
drive,NHBO,full,6,13.086504109882007,60.0,1,1,1490.0,0.4569022849810882,0.1505106532822932,0.04898867567214391,0.031111229734412237,1,20-25k,2,0.2694804808461847,West London
drive,HBO,free,1,12.261750979480817,53.0,1,0,738.0,0.2135134458181669,0.0585894438296331,0.058407424847271204,0.3034639236310541,1,>100k,2,0.14353120215101875,North London
walk,HBO,full,7,14.710692176058714,23.0,0,0,468.0,0.13672022570067463,0.02643394616034775,0.025344572125083377,0.09690578428744609,1,10-15k,4,0.12037562450176456,South London
pt,HBE,full,2,10.40249063515947,26.0,1,0,1848.0,0.5352679884716384,0.17582984279155187,0.18425581710202896,0.5426519314467203,0,20-25k,3,0.2373401879587714,West London
pt,HBW,full,3,6.343970282132035,36.0,1,1,6842.0,1.7144863517029394,0.3422284783984544,0.4270191907981135,0.6019471034453108,1,>100k,2,0.6150630254874477,North London
pt,HBW,full,3,10.528342260505475,28.0,1,1,9419.0,1.7502755539834414,0.5732095822056479,0.5647943488920959,0.7545057838243819,2,35-50k,3,0.5679372874386647,South London
pt,NHBO,full,3,23.43200683222647,30.0,1,1,11618.0,3.152239492359267,0.9224188341504626,0.757907175502006,0.559680502762253,1,25-35k,1,0.7159556986188834,South London
pt,HBO,full,3,13.966907430172746,48.0,0,1,3852.0,0.9563797930834215,0.3644075368322286,0.29767544965478226,0.6534860085847338,1,<5k,3,0.22606952403838868,Central London
drive,HBO,full,1,14.79593673715889,30.0,0,0,3019.0,0.5670152156285909,0.17035752844521726,0.19075045582437403,0.28105038542397265,1,>100k,3,0.33413690177110017,West London
drive,HBO,full,7,21.653610708481903,44.0,0,1,1583.0,0.7818440518639236,0.11591817955850571,0.0641529167271841,0.04615411113017079,1,5-10k,3,0.30197793648193444,Central London
walk,NHBO,free,3,10.520376355676895,63.0,1,0,527.0,0.12019897350791497,0.036864621595517066,0.028385621473793737,0.2625701756967506,1,35-50k,1,0.09013251595162605,West London
cycle,HBO,free,2,15.62095697841727,62.0,0,1,4094.0,0.9692451067201211,0.2592556080417975,0.20351424596138698,0.12033622270595518,0,5-10k,1,0.5379034878798198,South London
walk,HBE,full,1,7.049324292524063,28.0,1,1,857.0,0.27423334199883587,0.08671378142603409,0.08747442396444513,0.23011496915489743,1,5-10k,3,0.20748515388590044,Central London
drive,HBO,free,7,14.32425860276016,54.0,0,1,1550.0,0.3074860461127088,0.11503805934920723,0.06877986911480949,0.056832708071424265,1,15-20k,5,0.285946996067089,West London
pt,HBO,full,6,6.769767035334684,25.0,1,0,3940.0,1.1277863699340032,0.32938783782619613,0.32965702580430156,0.5149752869130891,1,25-35k,1,0.5119143699516918,West London
