travel_mode,purpose,faretype,day_of_week,start_time_linear,age,female,driving_license,distance,dur_walking,dur_cycling,dur_driving,driving_traffic_percent,hh_vehicles,hh_income,hh_people,dur_pt,hh_region
drive,HBW,free,6,6.716861880661912,57.0,1,1,18447.0,4.698918763690243,1.3905891274567899,0.9927080679287617,0.32305776875126657,2,50-75k,2,0.5826311342623882,East London
walk,HBE,full,5,14.08032043312221,43.0,1,1,1087.0,0.18515257972332488,0.08959770727289028,0.12679875301595725,0.42130346253470746,1,20-25k,3,0.4165089452145856,Central London
drive,HBW,full,1,8.141408832878415,38.0,0,1,1907.0,0.5128327014936837,0.18273173397629164,0.16636684740304197,0.158541836461848,2,25-35k,1,0.33276384751786675,West London
drive,HBO,full,2,6.818691168113771,43.0,1,0,7148.0,1.9247181982551704,0.5596603386817016,0.4953785759923748,0.3620144967667888,0,5-10k,2,0.8591857915023259,South London
pt,HBO,full,6,13.830087069489375,45.0,1,0,3216.0,0.9517536681555225,0.2695012199512709,0.28175785291532024,0.40319302000960805,0,15-20k,3,0.3317376246203136,West London
pt,HBW,full,2,6.6867373066894285,42.0,1,0,4953.0,1.445250749300629,0.4329282473093445,0.3300941358750082,0.34768910644130774,0,5-10k,1,0.37441675992395057,Central London
drive,HBW,full,5,7.718329885349854,51.0,0,1,7078.0,1.8936637953626352,0.4308522917493774,0.2557875806494145,0.01576421203559837,2,75-100k,5,0.6047893766559149,West London
drive,HBW,free,5,16.59478373568593,69.0,0,0,923.0,0.21750925675228816,0.1207017025237498,0.09010628877756637,0.4224988619580197,1,25-35k,1,0.11414589745131858,West London
drive,NHBO,full,5,9.202891120965134,46.0,1,1,2185.0,0.5989302827922237,0.1912350030076231,0.10820421296716463,0.08144642919121618,1,5-10k,3,0.26998752993323255,South London
drive,HBO,full,1,8.840359779549871,59.0,1,1,19550.0,3.9654519417685563,1.3660625123238714,0.6185992237923259,0.3543644293784381,3,>100k,1,1.2566787097922318,West London
drive,B,full,6,7.252204533468344,37.0,1,1,3454.0,0.3752516379150222,0.2917939818837226,0.22053986215118812,0.21932223035541476,1,5-10k,3,0.5656773429593946,South London
walk,B,full,5,7.7447457740580825,53.0,1,1,933.0,0.20368724997529095,0.11401943947178365,0.14150502528509581,0.4124612241159641,0,<5k,3,0.194236777986808,West London
pt,HBO,full,7,14.148321855165094,47.0,1,1,1402.0,0.4292544095182929,0.12485231828022478,0.10716079600739738,0.25896683902051043,2,5-10k,3,0.22797384466224366,West London
walk,NHBO,full,3,17.96791303381132,39.0,1,1,14386.0,2.5836989617299104,0.90084293307007,0.7525886621096455,0.6216541332798704,2,<5k,4,1.1172106212580912,West London
pt,HBO,full,1,12.377497968053477,37.0,1,1,1817.0,0.5251082285846078,0.13779099750078688,0.11465790632004129,0.1280285805323504,1,<5k,3,0.18679024917646703,West London
pt,HBW,free,6,8.451998304364588,68.0,0,1,3486.0,1.089300839996944,0.2870222671707143,0.22573505089494886,0.25126978756895224,0,50-75k,1,0.42771389443460295,Central London
walk,NHBO,dis,6,16.318154318800133,41.0,0,0,6157.0,0.35315448302787483,0.11418904256015065,0.0701512498556936,0.342915596332797,0,50-75k,3,0.11236095109445762,East London
pt,HBO,free,6,15.52738523295706,70.0,0,1,1150.0,0.25741983969191223,0.1456267127983768,0.05370380158138023,0.2982714192181047,1,5-10k,2,0.10717891933235493,West London
drive,HBO,full,6,12.813929430108628,30.0,1,1,2875.0,0.3329795643844691,0.12750704301485938,0.14996262916577563,0.21632814711606918,5,>100k,5,0.25352365001456845,South London
walk,HBO,free,6,16.305027527448505,81.0,1,0,960.0,0.5881697561092011,0.08244763867655706,0.07922796681664747,0.40146727919996034,1,5-10k,2,0.1309817705439899,South London
pt,HBW,free,1,22.936204628304992,65.0,0,0,10312.0,3.2435535709073595,1.0540757378351147,0.13139796822473487,0.18462215542717142,1,15-20k,1,0.8083649783049833,East London
