travel_mode,purpose,faretype,day_of_week,start_time_linear,age,female,driving_license,distance,dur_walking,dur_cycling,dur_driving,driving_traffic_percent,hh_vehicles,hh_income,hh_people,dur_pt,hh_region
pt,HBO,full,4,17.50152301999237,24,1,1,9809.0,1.6970109809370912,0.6486257989834117,0.7810945949708059,0.2627524999870977,1,>100k,2,0.714890412207546,West London
pt,NHBO,free,5,11.361862054175926,69,0,1,548.0,0.19066380174917524,0.07312767351959991,0.06144233042884396,0.156663192380551,0,10-15k,1,0.0733205841369045,West London
drive,B,dis,7,9.453592566155315,22,1,1,2202.0,0.7969668021447391,0.09860572440749342,0.09754557329644768,0.23113930886984402,1,20-25k,2,0.3315700957336869,East London
walk,HBO,full,6,9.632998186973747,25,0,1,514.0,0.21438767504241413,0.06438365799732536,0.031452270979113454,0.3273218588772363,0,20-25k,2,0.05033585148769196,East London
pt,HBW,full,3,6.009250908161045,50,0,0,6706.0,1.3618562347031409,0.4181378067537259,0.6394472868337784,0.692753111036241,0,15-20k,2,0.5250472515215227,Central London
pt,B,full,3,10.930525906887222,51,1,0,6384.0,1.4606585463027693,0.4620343741750933,0.40495612733972625,0.1839307774307316,0,35-50k,1,0.7433902159832902,South London
drive,HBO,full,7,23.342472982287486,50,1,1,1428.0,0.39411421562928634,0.10819678980145025,0.07214944275404085,0.0006794404805416931,1,5-10k,1,0.19209583090230076,East London
pt,HBO,free,4,9.665084160552142,70,0,1,3475.0,1.3859977071042604,0.6428995319440253,0.6180728569374304,0.7941019148500321,2,20-25k,1,0.845087536570803,East London
cycle,HBO,full,5,22.449890791273898,21,0,0,10542.0,2.332373937774596,0.460952459502474,0.359702025655432,0.13656595503318003,0,50-75k,2,1.0645662306624346,East London
pt,HBO,full,4,10.41528580005443,60,0,1,10656.0,2.707041733082412,1.0377169308831744,0.9735673568607832,0.5869843012533662,2,50-75k,4,0.9561143376733824,South London
drive,HBO,free,4,12.60972384939758,71,1,0,20292.0,5.210605819618319,1.6410664729672535,0.9181199195739647,0.4419191687627533,0,50-75k,2,1.1125440314773285,West London
drive,HBO,free,1,14.132848884664034,17,1,1,9803.0,3.118793965259695,0.8383916528192399,0.4169890672893459,0.28830317750608275,1,25-35k,3,0.9691846923286166,East London
walk,HBE,dis,6,13.651304426647263,25,1,0,1076.0,0.39923917466194137,0.10935910227359184,0.06602648500939923,0.06496848462247995,1,<5k,5,0.29704478621639735,East London
pt,HBO,full,7,14.128297306068717,27,1,0,3143.0,0.47139500350183294,0.1621446976785716,0.1415835875090106,0.3367325162316389,0,25-35k,3,0.11665249762568214,East London
pt,HBO,full,6,19.548073077257314,30,1,1,10379.0,2.176846842129606,0.6545948383738112,0.39788789835249144,0.4658810225176834,1,35-50k,1,0.6821927266677218,East London
pt,NHBO,full,3,13.11249606520738,57,0,0,5111.0,1.1717622815407365,0.32598765094122667,0.4012594015840883,0.4361791665436686,0,5-10k,1,0.5354217051358134,West London
cycle,HBE,full,1,7.50989735557639,43,0,1,3278.0,0.8079759546444034,0.23081893253190058,0.15257658909717742,0.19351116869173812,1,25-35k,7,0.5902897718099052,East London
walk,HBE,full,1,12.71476953828146,26,1,0,739.0,0.18472945373501623,0.1066253484174428,0.07691033599818246,0.01755588471030746,1,20-25k,6,0.08373601602309218,North London
drive,HBO,free,7,11.490996226339007,74,1,0,1719.0,0.32959692771706556,0.15410838417443107,0.13899873562397047,0.3110135304263695,2,15-20k,4,0.18320770476692744,South London
walk,HBO,full,1,11.631734125538912,40,0,1,539.0,0.1562807536875521,0.07660960010062201,0.060530600336016566,0.13825378896822435,1,>100k,5,0.052647462725366745,West London
drive,HBO,free,7,12.710185618803882,76,1,0,11261.0,3.591297267046767,0.8621283060381786,0.5897174345160437,0.2940706007233923,0,75-100k,1,1.4790059574480818,South London
pt,HBO,free,2,7.825732786896013,80,1,1,16019.0,4.921938340726642,1.431271248184495,1.0023126846809485,0.49660029538682027,0,50-75k,2,1.0518852221576842,Central London
pt,HBO,full,6,20.04933088471526,33,0,1,4722.0,1.269186424691813,0.3848402779051926,0.2973845299514823,0.2365286726686875,2,>100k,3,0.4927201931327164,West London
walk,NHBO,free,3,7.403035993468768,70,0,0,1368.0,0.3858234400545109,0.13862649187425086,0.13444475970769293,0.2377817690594565,0,>100k,1,0.0778373655706982,South London
drive,HBO,free,4,22.02226979621489,68,1,1,3831.0,0.9600480637805677,0.22953623917315946,0.11617607669856991,0.1845999437227951,1,>100k,1,0.2889242596361716,South London
walk,HBE,full,2,13.043765786954124,31,1,1,878.0,0.3198778289964897,0.08184946213036516,0.08122603413610718,0.1577973506808814,1,50-75k,1,0.20650356809969764,North London
walk,NHBO,full,1,13.602130283467183,19,1,0,679.0,0.299011334145895,0.08077574664769482,0.1297574753234113,0.24348763208537577,0,25-35k,2,0.1700050995608912,West London
pt,HBO,full,6,16.383756599370887,37,1,1,12176.0,2.239594079742837,0.9277266574090175,0.9921417613233569,0.7930751108170815,1,35-50k,2,0.6880090897420318,East London
drive,HBE,full,1,9.028240409914346,20,0,1,1317.0,0.3961969155716065,0.15884382394030483,0.2205482905493412,0.27466402474100254,1,10-15k,4,0.38596260354383377,East London
pt,B,full,4,16.856824230435734,53,1,1,4441.0,1.1387773183586132,0.17939167354544625,0.15430452138586676,0.4207371005003306,0,<5k,1,0.6056092765908563,North London
walk,NHBO,full,3,10.154170761742563,45,1,0,676.0,0.20850408505145593,0.13353892798842454,0.1680734680632556,0.7319621983739196,0,5-10k,1,0.12052539479726831,West London
pt,B,full,2,21.565355392909705,47,0,1,3058.0,1.0363954754265279,0.3122526108252569,0.14226508006497784,0.44650086049711185,0,5-10k,1,0.4467002877928354,South London
drive,HBE,full,2,15.164751194132592,23,0,1,16028.0,3.6490929210684833,1.194594591215947,0.9106421832738095,0.3793874728661787,1,5-10k,1,1.0316950486590537,South London
walk,B,full,3,17.02156660872316,27,1,0,2884.0,0.7166553821114583,0.1529531962516623,0.11160186520731226,0.5379192175993688,0,20-25k,1,0.22652023595032655,West London
pt,B,full,3,18.86420847680656,35,0,1,6924.0,1.3154955863638942,0.31009932827946907,0.3533343359475169,0.6367597170885688,2,15-20k,4,0.546524637644376,West London
drive,HBO,free,3,16.499664817908098,83,0,1,15451.0,3.7492769726284263,1.0814542589649188,0.6408127894152897,0.3057420743116395,1,75-100k,2,1.0844059001749862,South London
drive,HBO,full,6,8.081000261378906,48,1,1,1459.0,0.30133461815192863,0.13046726587757485,0.08309245196506683,0.17967924529330673,1,15-20k,1,0.23140865786865922,South London
pt,NHBO,full,3,15.333686839675272,25,0,0,1950.0,0.49373956115438655,0.11809836642033263,0.18597383501819045,0.4622157894549074,0,10-15k,1,0.1618207300009164,West London
drive,HBO,full,5,6.251918055476366,34,0,1,3923.0,1.027218624902128,0.2601471168558973,0.07946022287821294,0.1827325753980172,1,>100k,3,0.43647423072508074,East London
pt,NHBO,full,7,14.060271429898002,46,0,1,1243.0,0.3750727976247418,0.09305386012701371,0.15797389534517842,0.28633183861388956,0,<5k,1,0.2255142190142246,East London
pt,HBW,full,3,18.988178676164576,28,1,1,7131.0,1.3993565312718088,0.6285989545052575,0.6273075157934752,0.7940741116247219,1,35-50k,2,0.5996099545121862,Central London
walk,HBO,full,4,20.02866558804583,42,1,1,836.0,0.19889906315990638,0.07405513422272476,0.05796791087372973,0.16691220994547018,0,10-15k,1,0.2854414100342917,East London
drive,HBO,free,5,7.425577333739611,73,0,1,3472.0,0.7895116682734175,0.3134294598201692,0.1985115859227486,0.27241436601317737,1,35-50k,1,0.8439286359618788,West London
pt,HBO,full,7,14.253361598962844,58,1,0,11204.0,1.391035845266395,0.6635178035700371,0.632512153783328,0.6772046590862719,0,5-10k,1,0.5891166722650094,Central London
drive,HBO,free,4,14.261636843530551,69,0,1,5830.0,0.9429327603475514,0.22613115932208808,0.24478601578543832,0.19596468687637147,0,5-10k,2,0.6917232963837594,North London
pt,HBO,dis,6,19.123359154031373,24,1,0,13268.0,3.5050578908937586,1.0239472999090575,0.40224083952186407,0.2720260507238135,1,50-75k,3,0.9690315010703884,Central London
drive,HBO,full,7,14.309648320800399,26,0,1,10270.0,1.4422133408392541,0.6413569113449524,0.37566833137317296,0.5053935922968891,0,20-25k,2,0.6356474769655102,Central London
drive,HBO,free,6,14.304819349750003,71,1,0,1034.0,0.343710212051357,0.06938317689426236,0.11748540105008022,0.329690453543138,1,25-35k,1,0.18659775411465537,South London
drive,HBO,free,6,10.359907532052643,59,0,1,1587.0,0.4959510452593392,0.08527748610536343,0.12091587989047059,0.009694342681748111,1,25-35k,4,0.5796343288583523,North London
walk,HBO,free,6,14.085575841324578,67,1,0,325.0,0.1075834785514497,0.0558593139870164,0.06714830255145808,0.324547705980891,0,75-100k,1,0.10414228883422012,West London
drive,HBO,full,6,7.453571750674327,38,0,1,7689.0,1.9963261586466947,0.5686404787556643,0.17155179210621324,0.1244431674307609,1,>100k,4,1.075490462978551,South London
drive,HBW,full,2,9.294102563045298,54,1,1,11071.0,2.0611991449878175,0.5740516611340452,0.45771647793473264,0.4091251448064957,1,50-75k,2,0.9610640775059536,West London
drive,HBO,full,5,13.624341715711317,48,1,1,810.0,0.2240116737928573,0.11916774512910773,0.06831804215557004,0.021560107719406835,1,5-10k,3,0.4055193476008805,South London
pt,HBW,full,4,19.228449920264925,24,0,1,7804.0,1.5824330806934497,0.6112851026187808,0.41675862588573515,0.5986939968946318,0,50-75k,2,0.8703369578776361,East London
walk,HBO,free,1,10.736829976090458,67,1,0,385.0,0.11583926958827696,0.06136161803378918,0.03190142033109759,0.13285204371840212,0,10-15k,4,0.16693829000768984,East London
walk,HBW,full,3,7.275877870787138,19,0,1,2210.0,0.7648507617488922,0.2607346030385084,0.20613035876549535,0.32264697572919965,1,50-75k,3,0.44969070373034487,East London
drive,HBE,free,2,9.891155721230561,14,0,0,1681.0,0.606209068315084,0.1651632218499705,0.1111862863937647,0.04662412043581457,1,5-10k,5,0.43021701884811064,South London
drive,HBO,full,7,23.45233404765476,24,1,1,12387.0,3.5185343512045533,0.9853962959771134,0.4541309022541202,0.17919636891212146,1,15-20k,3,0.6872177525669801,North London
drive,HBO,free,2,16.34360980763756,10,0,0,6108.0,1.3022469932609289,0.3009861047457285,0.16733068095506384,0.3071041535507332,0,35-50k,3,0.4546203748026622,North London
pt,NHBO,full,5,11.165787075347296,55,1,0,4039.0,0.770763079966981,0.3288527560487569,0.25449565546739333,0.767037592303081,0,5-10k,1,0.3362454576383099,Central London
pt,NHBO,full,3,10.270202796953097,32,0,1,19687.0,4.394501844448359,1.1917812365420686,0.9147729191237396,0.7423677952702619,0,5-10k,1,1.085020252279809,East London
pt,NHBO,full,3,15.125532322921867,21,1,1,8775.0,1.8075096307356628,0.6145153335299417,0.629068744941651,0.4073385989309936,2,>100k,2,0.6286238983375108,West London
drive,HBO,free,7,16.56341055429664,74,0,1,915.0,0.19876699670453582,0.05581783453454609,0.057991905207592946,0.3068058338623679,1,50-75k,2,0.13708415584222536,West London
drive,HBO,free,6,12.326770098333265,64,1,1,7401.0,1.174175221766715,0.5924107544677338,0.41681395940017213,0.7467911334143904,1,25-35k,1,0.8878223726954846,South London
pt,HBW,full,4,7.802451788594581,24,1,0,7222.0,1.1333543941452906,0.599154788263031,0.14141921818405898,0.57026378427794,0,<5k,2,0.9568110471896683,West London
drive,HBO,full,6,11.835380465622935,32,0,1,755.0,0.17609061119745942,0.07430705597499344,0.03011208807332373,0.06775827429570344,1,5-10k,5,0.16942399727258867,East London
walk,HBO,full,2,13.55693134199962,22,0,0,1656.0,0.5830957409513363,0.22908491617333696,0.21821542441465075,0.12028284265368358,0,5-10k,4,0.3028480858517469,Central London
cycle,HBO,full,5,10.526974348103414,20,0,1,12781.0,2.9292670708773856,0.6972812577865571,0.4714749471443339,0.2864406742317669,0,25-35k,2,0.656501797677978,South London
pt,HBO,free,4,12.002242913242737,61,1,0,3906.0,0.8156116130015162,0.2120120838221966,0.13067077951060527,0.3010354484361207,0,20-25k,1,0.6452350109826349,West London
pt,HBO,full,3,12.641989683080325,23,0,0,1761.0,0.679080059179483,0.15791057218670185,0.22257455811897703,0.1412761553203639,0,10-15k,4,0.21886603404604635,East London
pt,HBO,full,6,18.73016108720718,34,0,1,3301.0,0.7916623291816267,0.1568195828213081,0.15361534258251747,0.15180780754311116,1,20-25k,3,0.4822239953577126,West London
drive,NHBO,full,6,17.005276117969025,47,0,1,1869.0,0.7729353829881893,0.32029174468612903,0.2423330522561851,0.3238656508507919,1,20-25k,3,0.26569084945233534,East London
drive,HBO,full,5,21.113336910733754,43,0,1,3069.0,0.657210283133937,0.1379903656402093,0.12622763975813434,0.30533594144403,0,5-10k,4,0.4333131944411367,North London
pt,HBO,free,1,13.712730082378487,79,0,0,19742.0,4.9916914188062735,1.3918420739913606,0.6306564256462581,0.281284054732986,0,35-50k,2,1.0839987967615745,East London
drive,HBO,free,1,9.333246607026698,52,0,1,2411.0,0.7099566104490452,0.14142293024573607,0.14061503680505558,0.25714502411404916,1,25-35k,5,0.3677641795430291,South London
drive,NHBO,full,7,13.604177282368966,45,0,1,3851.0,1.0155092413488227,0.3352678919239809,0.2315416974440574,0.4474517164121196,2,>100k,2,0.5942067516466939,Central London
walk,NHBO,full,2,9.505909190755341,25,0,1,2638.0,0.46292836746775795,0.16480559614067014,0.154234318035012,0.4076672719413241,1,5-10k,2,0.25753920358717763,West London
pt,HBW,full,2,19.743792713774464,52,1,1,17974.0,3.793718518005592,1.3681206109212452,1.1889481359066272,0.6590480392756353,2,15-20k,2,0.8613485219793263,South London
pt,HBW,full,4,8.949538372481545,41,1,1,8392.0,1.2955546574499976,0.6525649497792697,0.6018147764267735,0.8083171846641378,1,35-50k,3,0.7246542456924624,North London
walk,HBE,full,2,15.179781682433314,52,1,1,1062.0,0.37894813719852544,0.1496269131170082,0.12222463385553607,0.02701632244697294,3,>100k,2,0.29047224121461646,South London
pt,HBO,full,6,14.287342083726879,23,0,1,7499.0,1.2408171157839754,0.35846226571159073,0.26249535327866125,0.3644241970575138,1,25-35k,2,0.9636500690878301,East London
pt,HBW,full,2,19.36960771366683,40,0,1,7622.0,1.2077957138266247,0.6155779761923437,0.14132770334079303,0.7684708375604967,4,25-35k,4,0.9136330469645159,North London
walk,HBW,full,1,10.958638568213106,52,1,0,874.0,0.18754166622232377,0.04422974652850922,0.06485709019506168,0.3343910366703813,0,20-25k,1,0.06821559870446578,West London
walk,HBO,dis,3,20.003125788032243,48,1,1,3139.0,0.4872471211278506,0.21773834305548953,0.1363738412026002,0.535654640189389,1,5-10k,2,0.2517567194701046,North London
drive,HBO,child,5,13.389237384851718,9,0,0,1671.0,0.4127777088664067,0.16361854819755112,0.14361341101974265,0.24756337633525086,3,25-35k,4,0.4177291353565015,South London
pt,HBO,full,7,11.762947328949572,46,1,1,6329.0,1.3478353629734845,0.45145359735064616,0.6347148341168664,0.46752019288179847,1,35-50k,2,0.4810928361262056,Central London
drive,HBO,free,6,11.65923864324335,59,0,1,1377.0,0.41052444586912173,0.1335972319629197,0.1307057104878634,0.33569069925809397,1,5-10k,2,0.24389627504646627,East London
drive,HBO,full,2,14.462936017282988,47,0,1,3079.0,0.8068720815473062,0.19293514642289414,0.13915485807543757,0.30223482960645587,0,5-10k,1,0.4413480038714454,East London
pt,HBO,dis,1,12.516623351024895,28,0,1,9104.0,1.8366688620865939,0.42234531408575676,0.37332612727386355,0.40343443193119327,1,50-75k,3,0.6931169358655722,East London
drive,HBE,free,1,9.294422985491439,6,1,0,7335.0,1.5548253392945661,0.5584243645883038,0.25905075158602253,0.3362428502987027,1,<5k,2,0.768141663450682,North London
walk,HBW,full,5,16.35169899445166,31,1,1,2115.0,0.771269863717794,0.3149898419745299,0.19306062820776407,0.7476309669360723,1,5-10k,5,0.32925681130738044,Central London
drive,HBO,16+,5,19.64490310155351,18,1,0,1950.0,0.40943669302562835,0.1128717988100615,0.12239682501327874,0.1265251480145667,4,25-35k,5,0.1958361426075257,East London
walk,HBO,full,2,19.12499002670215,35,1,1,1055.0,0.20698965579637182,0.08920598502121918,0.06588062215046123,0.0033639823241288225,0,20-25k,6,0.22320717901183396,East London
drive,HBO,free,3,10.563280688230824,71,1,0,1050.0,0.24341682344407956,0.09866733489099708,0.1323167725459698,0.3029731048747354,0,10-15k,2,0.1990989314595422,West London
