travel_mode,purpose,faretype,day_of_week,start_time_linear,age,female,driving_license,distance,dur_walking,dur_cycling,dur_driving,driving_traffic_percent,hh_vehicles,hh_income,hh_people,dur_pt,hh_region
drive,HBO,free,1,10.530701626408908,44.0,0,1,799.0,0.21018848875126211,0.04970266528088715,0.04125334713351272,0.5846978364925148,1,35-50k,4,0.15990788144752469,South London
pt,HBO,full,2,18.28151898361828,27.0,1,1,5626.0,1.451472049192434,0.4638325337228354,0.3937166419162797,0.5112735885901519,1,35-50k,2,0.5916416288406781,West London
drive,HBO,full,5,10.066006538174094,31.0,1,1,3107.0,0.9103203810376908,0.23715400024186697,0.2895682768490581,0.663152453181392,1,50-75k,1,0.3806174283910114,West London
pt,HBW,full,2,16.736925176020293,33.0,1,0,7687.0,1.5889425423920087,0.8543983652707388,0.7811354320239172,0.7571422599526453,0,50-75k,1,0.77658400702665,West London
pt,HBO,free,1,17.66925571656995,70.0,0,1,3520.0,0.7098578581959883,0.2709685844563774,0.2821921001673005,0.3193400972461224,2,50-75k,1,0.40424549602069426,West London
pt,HBE,full,5,9.39044354097688,23.0,1,1,727.0,0.2660290584351216,0.03827162043045078,0.0623266802856485,0.16154962518573462,1,10-15k,3,0.16916945432326694,Central London
pt,HBE,full,5,15.584148773981484,33.0,1,1,3648.0,0.5934483967545692,0.17492958838162528,0.29259225558117613,0.5453386319723624,0,5-10k,1,0.44304463033284663,Central London
pt,HBO,full,6,12.900841608322187,53.0,1,0,7289.0,1.7263607563714927,0.5486155501662612,0.383756632434824,0.21718311779814806,1,20-25k,2,0.8382930179556679,East London
pt,HBO,free,2,16.63639929565272,62.0,0,0,5478.0,1.2972620398948598,0.5145116510773363,0.3988741986576392,0.7044800556883329,0,10-15k,1,0.5188894078055197,Central London
drive,HBW,full,6,9.381220976266983,40.0,1,0,3235.0,0.994751513743454,0.2711184862926115,0.25187689895649057,0.12041716570956278,0,5-10k,1,0.3040329154584781,South London
pt,HBO,free,4,12.56758600514156,55.0,1,0,2113.0,0.5483659523925593,0.17275295283883188,0.21854730310471274,0.2852915761108435,0,50-75k,2,0.3342414148945428,North London
drive,HBO,dis,6,11.053050725882652,60.0,1,1,1198.0,0.40622446564111064,0.11472682821629687,0.0758765757293583,0.079831994400545,2,20-25k,3,0.224543635725947,South London
pt,HBW,full,2,19.81721230239953,41.0,1,1,6548.0,1.5585581902900048,0.5072128995698253,0.37002523768576184,0.3151676799450871,0,>100k,1,0.7392885335065694,East London
drive,HBO,full,1,19.557002749599327,49.0,0,1,19460.0,4.892078824310377,1.3732165627340227,1.0553547215056243,0.46175096930872755,2,50-75k,2,1.1342787048040852,West London
drive,HBO,full,4,16.928322813509585,39.0,1,1,21609.0,5.064596219656827,1.3557982797137405,1.118592529645959,0.44644783162759294,3,25-35k,4,1.1085210317917105,East London
pt,NHBO,free,1,10.453716476811914,73.0,0,1,3589.0,0.9350724447004636,0.2241017282560781,0.27185314831969104,0.3556171293086653,4,5-10k,1,0.15871498146886884,South London
pt,HBW,full,1,8.205590887109931,36.0,1,1,16909.0,4.2886727110088785,1.2210893930834428,0.8501718112178932,0.602161421390561,0,50-75k,1,0.9930114566489187,Central London
pt,HBO,free,1,13.596477279346738,67.0,0,0,10147.0,2.980217421822461,0.9905642158084983,0.8880554455505671,0.7252713586406092,0,10-15k,1,0.9180398488759556,North London
pt,HBW,full,1,10.607745132616706,27.0,1,1,2540.0,0.9592668510772425,0.10370157712038086,0.19135132343184424,0.2965483133956749,0,50-75k,1,0.28122767585392594,South London
drive,B,full,2,13.349337784434367,42.0,1,1,818.0,0.2498698777631681,0.07121609816789391,0.06023413263908129,0.3148250737378538,1,75-100k,3,0.11723270823513808,West London
pt,HBW,full,4,17.83358169256428,23.0,1,0,6124.0,1.6271607324776227,0.5457881945239681,0.5239169747086897,0.6068124516351989,2,35-50k,3,0.5760441211606264,West London
drive,HBW,full,4,18.545843778276303,42.0,1,1,1854.0,0.7918779970897694,0.27926633650980665,0.1868782581343455,0.6955854469313647,2,25-35k,2,0.40244833025789506,Central London
drive,HBO,full,3,11.97861502018995,34.0,0,1,1990.0,0.6145763686692072,0.13480284312151358,0.18865031960446052,0.5152687035311989,0,>100k,2,0.44620078831623333,North London
drive,HBW,full,7,16.26884696619637,29.0,0,0,6398.0,1.5417913410868784,0.6384871240495145,0.40484482697161894,0.3368922314280248,1,>100k,2,0.6953034573436168,West London
drive,NHBO,full,4,10.021602557092667,54.0,1,1,953.0,0.2297735276009753,0.10805149808252563,0.2772288395746619,0.3119961434908356,1,15-20k,2,0.4723551885200914,North London
drive,HBO,full,4,18.178598539413677,59.0,1,1,2712.0,0.6620911552947227,0.17028622322970627,0.1719968300951879,0.07077717560881583,1,10-15k,2,0.346838601263696,West London
pt,NHBO,full,6,13.565183447449769,49.0,1,1,1501.0,0.3865920815283742,0.08814285630160847,0.15081444417373563,0.25676620950653356,2,25-35k,3,0.20430289751563346,East London
pt,HBW,full,3,6.681094442809481,43.0,1,0,3089.0,0.4921069077235345,0.1800034850398868,0.15186243530165655,0.4400717782460089,0,<5k,4,0.4795157258343932,North London
pt,HBO,free,6,19.37933798738555,76.0,0,1,3479.0,0.320418230542566,0.14228691546733435,0.10389181490364277,0.22275110572201137,0,5-10k,1,0.1724544203672648,Central London
pt,HBW,full,1,8.235596738974737,42.0,0,1,1015.0,0.2251342595113293,0.0798357345614578,0.42519227693899286,0.5116887045281413,1,10-15k,1,0.14344109278586978,North London
pt,HBO,full,6,23.92938213143691,51.0,0,1,5969.0,1.6971902495884474,0.5328934540938562,0.4180252235756528,0.5441732010713538,1,25-35k,6,0.8525297662806631,Central London
pt,B,full,1,12.742286989904917,28.0,1,0,3742.0,1.0600949579648968,0.33165598300597515,0.3756570668877096,0.7826472968174273,0,15-20k,1,0.3359041725313418,East London
walk,HBO,free,1,11.5096601409382,65.0,1,0,492.0,0.09876106969407986,0.029742094998291235,0.025810541911974103,0.20932075762261937,0,50-75k,2,0.07686920500523381,North London
pt,HBW,full,7,17.265694742051352,18.0,1,0,5068.0,1.1751802978792472,0.5005811678999521,0.3845453299879883,0.5896249097055777,0,15-20k,2,0.4910256709752664,North London
drive,HBW,full,6,6.174767068016255,51.0,1,1,4169.0,1.0613151655590487,0.3856656186858632,0.2640575904470119,0.1827791737348734,2,25-35k,4,0.4874177257445736,South London
walk,HBO,full,4,7.375697615066298,52.0,1,0,577.0,0.30300853056317284,0.028933601926210334,0.02837155640871763,0.08094878947157154,0,15-20k,3,0.09451014261643058,West London
pt,HBO,free,2,19.53542526166459,69.0,0,0,6946.0,1.6210497786540559,0.569114763405045,0.3413256798778063,0.5330009129996333,0,35-50k,1,0.4656540851215265,West London
walk,HBO,full,5,12.6643739387639,41.0,1,0,490.0,0.09637482697138627,0.025726383994065762,0.06320234271332854,0.09068805215654704,1,>100k,3,0.06532667264536993,North London
drive,NHBO,full,7,16.158431701097268,33.0,0,1,2843.0,1.632120506461362,0.4529167677839101,0.4372577461983541,0.5751781152143033,1,50-75k,2,0.7091066636668604,South London
drive,HBO,free,2,8.347348580563825,72.0,0,0,10196.0,2.6928191684320466,0.8639459424493816,0.4388170628322861,0.2788270446021984,0,<5k,3,0.7633931675953484,East London
pt,HBW,full,4,7.709211614733021,40.0,1,0,9325.0,2.298680134531926,0.7156732151348194,0.49058953436590996,0.5460960896729763,1,50-75k,3,0.7372333739214918,West London
pt,HBO,free,6,14.28361678430905,57.0,1,0,5527.0,1.448637116597942,0.41575632712163246,0.33235124241279534,0.2516818061360331,2,75-100k,2,0.16996472702632137,East London
drive,HBO,full,2,19.668611575137668,35.0,1,1,1914.0,0.581918682342493,0.10285337928743844,0.10555894036015698,0.12473202956027536,1,5-10k,4,0.45373724995473874,West London
drive,HBO,free,2,19.821314695399693,47.0,0,1,5669.0,1.3086662519303245,0.43607478273824335,0.30314344895475837,0.15932362006983075,2,10-15k,1,0.5957183890038721,West London
pt,HBW,full,6,18.771491849550937,45.0,1,1,8910.0,1.9650842280547245,0.6827262802649303,0.4976008307736978,0.5429828580541411,2,35-50k,3,0.8972835295884302,West London
walk,B,full,5,14.599990811636205,44.0,1,1,2095.0,0.13372818634666148,0.0970410606877319,0.04340958447138063,0.12656354836835973,1,20-25k,4,0.10769839496346524,South London
