travel_mode,purpose,faretype,day_of_week,start_time_linear,age,female,driving_license,distance,dur_walking,dur_cycling,dur_driving,driving_traffic_percent,hh_vehicles,hh_income,hh_people,dur_pt,hh_region
drive,HBO,dis,3,10.799688109257247,54,1,1,2960.0,0.3837624268530779,0.07238025513386052,0.09180989073610166,0.0726972511952645,3,50-75k,3,0.22114258652659016,North London
pt,HBW,full,1,8.016037006888876,30,1,1,3142.0,0.7317143072867764,0.2844429803929446,0.27269869781697215,0.5272020918601432,1,25-35k,2,0.403071177942722,North London
walk,HBO,free,7,11.629853760827196,68,0,0,1474.0,0.2772953750654099,0.09059866276186718,0.14572517076855765,0.23794208894556806,0,10-15k,2,0.3259674738966103,North London
drive,HBO,free,4,15.014597848561694,84,1,1,2145.0,0.5098660239821438,0.29815406602523703,0.15728738662216832,0.13293439047748942,0,25-35k,2,0.34835715465146416,South London
pt,HBE,full,3,8.384242254203066,52,1,1,594.0,0.0965098831338713,0.04685031429209296,0.06986770489480985,0.4025277509246489,0,5-10k,3,0.07409493735549921,Central London
pt,HBO,dis,5,14.472596283231635,31,0,0,6158.0,1.284323163634265,0.4783103463686058,0.45573839311548947,0.64885191215729,0,25-35k,2,0.6145701463306905,Central London
pt,HBE,full,4,14.458571277726863,21,1,0,2698.0,0.7830838742628113,0.23177223722753912,0.35093929596003326,0.666957299312997,0,50-75k,2,0.4216831993374349,Central London
drive,B,free,2,15.064270118932331,71,1,1,1640.0,0.2688191201986762,0.08392921154386015,0.08444365675350514,0.2608489384353861,2,15-20k,4,0.4195941519778294,East London
drive,HBO,full,6,21.709765799263884,42,0,1,17469.0,4.213912533691591,1.1717676398963797,0.48269242963169456,0.45397551562450245,1,5-10k,2,1.0781798713787574,South London
cycle,NHBO,dis,5,12.353024991594038,53,0,1,6091.0,0.7813831525984701,0.2938805943861732,0.21897223285366363,0.5441944209331516,0,15-20k,3,0.2827480706479463,Central London
pt,HBO,free,1,14.929687103768513,15,1,0,1821.0,0.48559839910450775,0.14032360333565796,0.1398160354527945,0.009758386880757072,1,>100k,3,0.35602236961490047,West London
drive,HBO,full,6,9.38432219130193,39,1,1,2267.0,0.4837368628924385,0.06682268150564677,0.10143809401119437,0.20400493092076655,2,75-100k,3,0.28115839031136713,West London
pt,HBO,full,2,13.600103903970394,30,0,1,6837.0,1.69279026607317,0.6277917656146409,0.5700470823503558,0.5797522921581677,1,35-50k,2,0.7472478654400212,Central London
pt,HBO,full,1,22.765252768136147,43,0,1,9524.0,3.442561664174205,1.30123010376811,0.5992947471362227,0.7146207038623789,1,>100k,2,0.2555882713053783,South London
drive,HBO,free,5,19.183478675273822,62,0,1,2658.0,0.6244892124350304,0.22562673022071641,0.2419459736843968,0.06708337457456508,2,<5k,2,0.42058328662584243,North London
pt,HBO,full,1,19.87264576013632,34,1,1,6327.0,2.0314025025908244,0.6378124966135725,0.5411521962224808,0.6527863372470978,1,20-25k,2,0.7580396936265007,Central London
drive,HBO,free,5,11.48596731845713,75,1,1,2339.0,0.5481243492555027,0.16763144509833713,0.0994659299057245,0.06036252471962976,1,35-50k,2,0.31420592019792615,West London
pt,HBO,dis,1,10.231667923849093,55,0,1,1016.0,0.17686188939080832,0.060951786923902254,0.10007904941477139,0.5031890620557009,1,5-10k,2,0.13361902480424717,South London
pt,HBO,16+,1,12.754335058017945,18,0,0,2296.0,0.14061067062686106,0.21052358782503935,0.23862638728281899,0.5587177147422417,0,<5k,2,0.135616408850427,Central London
drive,HBO,full,7,10.784961610653781,40,0,1,12289.0,3.197616347810955,1.1031700077019553,0.6391037682305202,0.2971940269514525,2,50-75k,4,0.9152422181466384,West London
walk,NHBO,full,4,12.549599312081888,48,1,0,745.0,0.16857487458244977,0.05923315508289918,0.08654815205244047,0.1692373036865499,1,10-15k,3,0.11922153226261861,West London
pt,B,full,4,7.887988382410679,37,1,0,11958.0,3.3347522964318044,1.2342547892264772,1.1050484470931514,0.5752510660358534,0,5-10k,2,0.6703033272467728,West London
pt,HBO,free,4,16.290696293896346,6,1,0,4617.0,1.4054378544628783,0.519602983259742,0.3554325407758517,0.31931111029526216,0,50-75k,3,0.6487448422718709,Central London
pt,HBO,full,7,9.076309735874679,34,1,0,1299.0,0.3901739169925662,0.0534097279855083,0.0926546108327637,0.4922120942284897,0,>100k,1,0.1591635843098883,Central London
