travel_mode,purpose,faretype,day_of_week,start_time_linear,age,female,driving_license,distance,dur_walking,dur_cycling,dur_driving,driving_traffic_percent,hh_vehicles,hh_income,hh_people,dur_pt,hh_region
pt,B,full,3,16.166152572714626,45.0,0,1,1742.0,1.2968803752084899,0.2652323586956853,0.2784410364403378,0.31070662043314257,1,10-15k,2,0.4719145080616559,West London
drive,HBO,full,1,11.52380857804795,43.0,1,1,5776.0,1.4257966532766786,0.4314979721621012,0.4411571573912798,0.7478797720201505,1,5-10k,1,0.5362771023140158,Central London
drive,HBO,free,5,10.329769646680125,84.0,1,1,3001.0,0.6835673260114736,0.2596438765592179,0.0923984993388045,0.19635585464901956,1,20-25k,2,0.3302191501426241,South London
pt,NHBO,full,1,12.757631921577643,27.0,0,0,2753.0,0.8258553964261958,0.1846424095448297,0.3134007085676748,0.733850386350646,0,50-75k,1,0.2809252049024165,West London
cycle,HBW,full,3,19.687880808353864,54.0,0,1,3192.0,0.8501164459185597,0.21711660666197685,0.2507621078684831,0.5276262507562467,0,20-25k,2,0.3935437444937277,Central London
pt,HBO,free,7,15.377946506141992,74.0,1,0,741.0,0.14568998495920737,0.03288995831264624,0.05834643134416614,0.27812503931419097,1,5-10k,1,0.12124873247821383,East London
drive,HBO,full,7,10.729520597747234,63.0,0,1,1679.0,0.4205322682708097,0.09301390987347528,0.08986426562057553,0.0988751526122514,2,25-35k,1,0.2010672693603413,East London
pt,B,full,5,9.187310683540804,42.0,1,1,12137.0,3.0455882831909453,0.9796815059340079,1.013538967667247,0.7893243308702945,2,35-50k,4,0.1842196488494319,West London
pt,B,dis,4,10.723617789613714,28.0,0,1,4092.0,1.9222145569961389,0.32441034745854364,0.33020565675440405,0.671280448327611,0,15-20k,2,0.4642873356927161,South London
pt,HBO,full,7,10.500298237488103,31.0,0,0,4108.0,2.026543364676852,0.26788471037417805,0.3168806953978369,0.5442787824195439,1,50-75k,5,0.3950600082929623,West London
walk,HBO,free,6,14.860107762074156,45.0,1,0,581.0,0.13433965322950608,0.03980263404304694,0.03936595998167435,0.13279902070326183,0,10-15k,1,0.11232252333254128,Central London
walk,B,free,7,12.629561957619416,30.0,1,1,861.0,0.2545000004442703,0.061905946709898164,0.07556174268076453,0.21730303036331303,1,10-15k,3,0.14871058571375992,West London
drive,HBO,full,3,14.31019960512034,54.0,1,0,2613.0,0.6064065937274388,0.1692135448452396,0.2239550022994453,0.3081614769594156,0,15-20k,1,0.45477900300804985,North London
pt,HBW,full,7,7.201923696192756,56.0,0,1,17107.0,4.307407101031677,1.054400920674575,0.8886890939768312,0.6362615608603228,1,>100k,2,1.253067640080461,Central London
pt,HBO,full,5,19.20047005327697,50.0,1,0,640.0,0.16391312872716213,0.0514650288851904,0.05700383117103298,0.20396934488745397,0,25-35k,1,0.1808377233287712,East London
drive,NHBO,full,6,12.564145890633304,41.0,1,1,669.0,0.17473706191752203,0.04325772707003503,0.07053076186892716,0.10681397152572868,1,>100k,4,0.11244305294208594,North London
walk,NHBO,free,7,19.831952576754464,74.0,1,0,578.0,0.16347765645547124,0.06414977112622193,0.05751392176759407,0.121132543833351,0,5-10k,2,0.105175038926501,East London
drive,HBO,full,2,12.969470199624293,49.0,0,1,2601.0,0.6390398114414343,0.13595855363977846,0.11562335122547564,0.14314189654817627,1,<5k,4,0.3189361009957554,East London
walk,NHBO,free,4,18.921231301755956,45.0,1,0,770.0,0.22034580434099033,0.0476271151586669,0.09536423138445979,0.6785649710577316,1,35-50k,3,0.1612384376428681,South London
walk,B,full,1,18.642478131669378,31.0,1,0,3170.0,0.7046035358115897,0.24263158918287525,0.28568547696379426,0.18468563503569468,0,5-10k,1,0.3545470088290931,South London
drive,HBO,free,5,12.207047238452088,85.0,0,1,3506.0,0.7496903240904447,0.2801633839228064,0.181836180400596,0.13627972104763747,1,75-100k,2,0.426032865341418,South London
drive,HBO,free,4,13.98757079495085,64.0,1,1,2595.0,0.7430644503612067,0.21877994316145674,0.16503208373390146,0.228842403372793,1,50-75k,2,0.32692690382717793,West London
drive,HBO,full,4,10.050543351490585,42.0,1,1,3514.0,0.9212161460756011,0.294926212746592,0.27007861903951896,0.7118555928017894,1,50-75k,5,0.44646844057689566,West London
walk,HBO,full,5,13.204815715677821,41.0,1,1,11125.0,3.107123498000746,1.2035109906243027,0.9315691805145464,0.6404678314352358,1,35-50k,3,0.6361339848708165,South London
walk,NHBO,free,6,9.77632887577668,59.0,0,0,566.0,0.14451745915339767,0.04152026937306224,0.06547507096405428,0.6128160945296917,0,50-75k,1,0.09800023066486194,West London
pt,HBW,full,7,7.032568137436563,47.0,0,0,21649.0,3.7115545701489303,1.435965633135898,1.1116196353809291,0.4383493468206156,0,<5k,2,0.8592515172845059,West London
pt,HBW,full,7,17.107939305041466,42.0,0,1,11880.0,3.044370937894193,0.6656230272091851,0.7734184215030713,0.7727666236430751,2,35-50k,3,0.9381076557182345,Central London
walk,HBO,free,3,12.644854931080811,60.0,1,0,1091.0,0.335130801029289,0.06893014861635643,0.10991597527681499,0.25415965824518255,1,35-50k,1,0.16008937558815603,South London
walk,HBO,full,2,10.356836834972794,23.0,1,0,436.0,0.17753916566973596,0.028967076900562883,0.043948754188049326,0.6598908512518218,0,25-35k,4,0.12367021743570929,Central London
cycle,HBW,full,3,12.878295770988748,33.0,0,1,4061.0,0.48547312463357906,0.15782558507719954,0.30344894205567985,0.5167537949217399,0,5-10k,1,0.4723990642454977,South London
pt,HBO,free,4,13.054106093905903,75.0,1,0,1433.0,0.4168050813857879,0.10469930747148096,0.060459728681665555,0.11012107017173589,2,50-75k,2,0.2707960372692776,West London
pt,HBW,full,7,14.004069948154736,31.0,0,0,1618.0,0.4105754988574469,0.09682357785335333,0.10529214995300513,0.10677170462067097,0,75-100k,3,0.29875036248443415,West London
drive,HBO,full,4,20.165851665788523,49.0,1,1,716.0,0.1273008537457132,0.03200883013381297,0.06485653723373681,0.04388046842311529,1,50-75k,3,0.0848835000314132,South London
pt,HBO,full,3,13.321840102821163,59.0,0,1,2727.0,0.6964154578946586,0.20319867882680312,0.25472838758688376,0.5202591690921475,0,25-35k,1,0.48868598602000174,Central London
pt,HBE,dis,1,18.674042951541303,28.0,0,0,3771.0,1.0055408484075872,0.26605467835513674,0.25435310902123737,0.250528426040726,0,5-10k,4,0.5906004369509701,West London
pt,HBO,full,7,13.849149530019764,49.0,1,0,2553.0,0.5935652271828407,0.22300328606420558,0.18887560869901943,0.2752278536904551,0,35-50k,2,0.3150043789877575,West London
walk,HBO,full,5,13.90073557589297,41.0,1,1,1048.0,0.4791506406380817,0.09122465432923399,0.11254942576151894,0.16916561331098373,1,>100k,1,0.2500637506523794,East London
pt,HBO,full,7,19.86801952285747,43.0,0,1,17346.0,3.6354312513642704,1.4852487169673108,0.9692727947228464,0.30604599283156864,0,20-25k,2,1.0556272271768878,Central London
pt,HBW,full,4,18.424367151656384,41.0,1,1,13610.0,3.974077227301651,1.185348543412751,0.9002080516229882,0.6728189172027536,2,5-10k,2,1.0581976484935327,South London
drive,HBW,free,7,18.30357670267449,63.0,1,0,11973.0,3.399943348478035,0.8868194790850579,0.5555513363325505,0.37602427471580396,1,15-20k,1,0.4304486352361851,West London
pt,HBW,full,7,20.042116761237093,39.0,0,1,9209.0,2.1041356298818306,0.7135979669293794,0.5489223496859311,0.7084654138031249,1,25-35k,1,0.8456937583937726,East London
drive,HBO,full,7,14.360049031658313,32.0,1,1,8059.0,1.7173078895002112,0.31818338091068005,0.56084115593643,0.7541840200892698,2,35-50k,4,0.8924018711812243,West London
pt,HBO,full,5,11.576545401040823,53.0,1,0,608.0,0.23163000050315705,0.036786199905965065,0.04546978551415008,0.5864574156072759,0,5-10k,1,0.10389207483016971,East London
pt,HBW,full,1,18.419662848447427,48.0,1,1,19715.0,4.846707380608095,1.3282702920012,1.0764932299009422,0.29492681549873173,1,10-15k,2,1.018934385714077,West London
pt,NHBO,full,5,18.572798655004327,44.0,1,1,5172.0,1.2869642755645485,0.35243513140398847,0.34964540998425736,0.27783868786865634,1,15-20k,4,0.6020865808595678,West London
pt,HBE,full,2,18.649989079356295,29.0,1,0,3355.0,1.023072882391052,0.3220239049497793,0.2960798293396479,0.416039288383303,0,25-35k,4,0.4605265554402291,Central London
pt,HBO,full,3,10.50513777328068,34.0,1,0,1688.0,0.4486699770044135,0.1363958135420027,0.07222716581350087,0.6167758483260092,0,<5k,1,0.37783557474308904,North London
walk,HBW,full,2,17.175059467605262,43.0,1,0,1518.0,0.4169489602535149,0.12382964196774737,0.07242885599287176,0.0024766915547236867,1,50-75k,1,0.3037533434019518,West London
drive,HBO,free,1,11.782139445939482,24.0,1,1,3466.0,1.2858549601349725,0.3177624720642805,0.3034916687781889,0.24541439866920123,1,10-15k,3,0.4245838608901993,West London
walk,HBO,full,7,12.707606610749275,20.0,1,0,3110.0,0.223983086621527,0.053149687324216856,0.08527912354737209,0.7078150697723168,0,<5k,2,0.11814605296887962,West London
pt,HBW,full,5,7.526254674701959,39.0,0,1,12653.0,3.1960478853852523,0.8950161901867347,0.9199348259775083,0.7956366477072416,1,10-15k,7,0.8162626085151128,West London
pt,HBO,dis,3,19.782432674022537,25.0,0,0,742.0,0.34359221974303744,0.05625211285848901,0.08168584952923569,0.36750691489350434,0,10-15k,1,0.15430992325175377,East London
pt,HBW,free,1,15.316141109702091,58.0,1,0,3367.0,0.9385656296586103,0.3891436694583958,0.30217136037979175,0.5420177560676943,0,20-25k,3,0.5311299669817403,Central London
