travel_mode,purpose,faretype,day_of_week,start_time_linear,age,female,driving_license,distance,dur_walking,dur_cycling,dur_driving,driving_traffic_percent,hh_vehicles,hh_income,hh_people,dur_pt,hh_region
pt,HBE,full,1,7.845853176506834,37,1,1,969.0,0.22814734373476647,0.12451129587763232,0.05942273257247985,0.010142915959494389,1,50-75k,1,0.17810658521507688,South London
drive,NHBO,free,5,11.428013891781395,65,1,1,3116.0,0.8075895045803796,0.3416338461257978,0.4381149800690683,0.564784722969695,2,20-25k,2,0.4046771243229325,West London
pt,HBW,full,5,18.794364842811838,56,0,1,14373.0,3.2548291099312974,0.9641726851876687,1.1376182347810002,0.5140747259246533,2,25-35k,3,0.8386738633831916,West London
pt,HBO,full,3,7.690556364530504,37,0,1,3678.0,0.953686782228209,0.521655379049798,0.2652270032575411,0.33822888726448835,1,<5k,2,0.31416304154686847,Central London
walk,HBE,full,2,7.852961751443473,27,1,0,842.0,0.18923150806774697,0.0949329823767988,0.05506980470903337,0.061276354310289625,1,35-50k,5,0.09747850732159907,West London
cycle,HBW,full,3,6.371206696722083,35,0,1,5214.0,1.0517223000737168,0.2317910501659694,0.1369036524461947,0.28435141206033354,2,25-35k,4,0.7299173477018301,West London
pt,HBE,free,3,7.681765387050696,15,1,0,4690.0,1.2896720313657875,0.4697096204554531,0.3864828773806109,0.4736673513686084,0,50-75k,4,0.5130972449457675,West London
walk,HBO,free,1,17.025317133713354,80,1,0,359.0,0.11343065327845217,0.08203384080437438,0.05917355495109844,0.06508389867467063,0,50-75k,2,0.13385069221285947,West London
cycle,HBW,full,5,7.2430921483189445,33,1,0,11833.0,1.929381660590815,0.7236170221259449,0.6097833045600006,0.6047676216906576,0,<5k,1,1.0130243620510806,West London
drive,HBO,free,4,17.26681190385927,58,0,1,924.0,0.2261281380522455,0.1290505839291246,0.05013789262700003,0.005794114785374491,1,15-20k,9,0.2726442448089017,South London
walk,HBO,full,7,14.089006440624226,79,1,1,393.0,0.15192304350692468,0.07168715269418663,0.06774745688523377,0.045529330389206375,1,75-100k,1,0.06622705423934644,South London
pt,HBO,free,5,12.691405829297768,66,1,0,2051.0,0.8058960902553837,0.09401866983296138,0.12850438861034089,0.10994729509822178,0,5-10k,2,0.4438176894327469,North London
drive,HBO,full,6,9.30627707624639,47,1,1,1643.0,0.5786104724105209,0.16331747878077535,0.1395610476266194,0.17172733831337056,1,25-35k,1,0.4628695809621846,North London
pt,HBO,full,5,7.812443936473347,58,0,0,3315.0,0.9686760348632026,0.3896223412176563,0.2959389695962814,0.4070038512546942,1,15-20k,2,0.37838134766337567,South London
pt,HBW,full,5,19.951084266585873,27,0,1,9994.0,1.839479082578992,0.6460107752323674,0.4329567854434485,0.6648159588716178,2,35-50k,2,0.9011008503562212,East London
pt,HBW,full,2,6.004877776553925,40,1,1,11347.0,2.00054959470835,0.8303629835118774,0.5818051490829452,0.19630348293396963,1,15-20k,6,0.7496450245443819,West London
pt,HBW,full,7,19.66575612932022,30,0,1,10866.0,2.445915112784814,0.7862361760869988,0.37695106232474856,0.4174818756069493,0,<5k,2,0.8589844414242097,Central London
pt,HBW,full,4,6.606765728070405,16,0,0,7376.0,1.2842065393404618,0.39955903628829276,0.4171296547638588,0.47439919302643585,0,10-15k,1,0.5320352526890401,West London
drive,HBO,full,2,19.7150124075405,29,0,1,475.0,0.11728616377811542,0.04934262749584402,0.05078953399795623,0.05071617408655981,1,10-15k,1,0.06731385373957974,South London
walk,HBO,free,3,14.075232124820825,65,0,0,529.0,0.14974433235047963,0.06762202980841751,0.07468812092002694,0.20486820367904157,2,15-20k,2,0.1030191436670569,West London
walk,NHBO,full,2,8.463432823053035,37,0,0,364.0,0.189392451714018,0.10102572864801804,0.06246453781140003,0.2147440423625303,0,<5k,2,0.062373175893538496,North London
pt,HBO,free,7,14.441303760308188,12,0,0,15170.0,3.2665973589542716,1.215274222792603,0.952388152881607,0.7237442798012661,0,<5k,1,0.7059657403131524,Central London
