travel_mode,purpose,faretype,day_of_week,start_time_linear,age,female,driving_license,distance,dur_walking,dur_cycling,dur_driving,driving_traffic_percent,hh_vehicles,hh_income,hh_people,dur_pt,hh_region
walk,HBO,full,7,8.254076229216482,22,0,1,3781.0,0.8006647477697367,0.3350729497522249,0.26672189541578367,0.46440772534733765,1,50-75k,3,0.39720226603839204,North London
drive,NHBO,dis,2,16.61552502904287,33,1,1,3459.0,0.6307450597935236,0.2560534845260858,0.2661374142482552,0.7265222501807104,2,75-100k,2,0.4103401962885755,South London
drive,HBO,free,5,8.363207547721125,65,0,1,5969.0,1.678195000631283,0.48527444438265743,0.5044922205452685,0.2618330220698964,1,5-10k,2,0.9427068390691354,North London
drive,HBO,full,6,22.664378696634074,34,1,1,1074.0,0.27373955357388013,0.11032847629267759,0.06145392988402668,0.18491539019087774,0,>100k,1,0.15845955579528923,North London
cycle,HBO,full,4,13.40087275455365,45,0,1,1511.0,0.4304431701036093,0.14940024274902744,0.15829730022807673,0.3065083755739524,0,15-20k,2,0.3558620240453529,South London
drive,HBW,free,2,7.471488601264331,57,1,1,1056.0,0.29005114697754797,0.11434400861089847,0.05095675488287751,0.09299670065387808,1,<5k,1,0.22709637655598283,North London
pt,HBO,free,7,12.890011892405292,58,1,0,2684.0,0.6234909038630476,0.24368535450958193,0.1450448685788259,0.39017226419747725,0,50-75k,2,0.23547132192534992,South London
drive,HBO,free,3,12.734950776778026,76,0,1,5564.0,1.6208778306984426,0.3468120240205781,0.29275381879484436,0.2561275772191938,1,15-20k,2,0.5655474171336098,East London
pt,B,free,2,16.96388121817774,9,1,1,6981.0,1.7586757157222157,0.4529538580439107,0.3857885482187654,0.3579909143434097,1,10-15k,2,0.5842339479611844,West London
drive,HBW,full,2,7.788177964334273,44,0,1,5816.0,1.5513428640883682,0.40673285460238906,0.40669799452296795,0.47255451570793,2,15-20k,3,0.374401177951355,North London
pt,B,free,2,10.223469442103351,25,0,0,1662.0,0.29865185102567937,0.16623960549217132,0.1883272154145039,0.5928652694414202,0,25-35k,4,0.3177823021389732,Central London
drive,HBO,free,5,9.999518479502285,76,1,0,2839.0,0.7355167259804711,0.2522596332094939,0.2886269974146758,0.6544253870829295,1,10-15k,1,0.4062374658419884,West London
walk,NHBO,full,7,19.112154145149052,23,1,0,2220.0,0.9875053904951017,0.21663028398772716,0.22515855269886398,0.49621949134864085,0,20-25k,1,0.33161032268427626,East London
pt,HBW,full,7,7.1905731531256825,16,1,0,3027.0,0.48243019508868845,0.15723241547913486,0.07927148139412325,0.3622169719218114,0,35-50k,3,0.20994668527101196,Central London
pt,HBE,full,3,15.409256925227872,60,1,1,1393.0,0.35163444089991314,0.14704521547656338,0.15070481922120516,0.2530986936978101,1,50-75k,3,0.2710233604136789,East London
pt,HBW,full,4,18.462840872927654,42,1,1,8664.0,2.215938785488533,0.7248682762167528,0.4983059193764359,0.4864476858176332,1,>100k,3,0.7816254163927909,North London
walk,HBW,full,6,12.719271523049906,15,1,0,2641.0,0.536377179888517,0.18956833315393842,0.21926507835239892,0.5806805998701664,0,20-25k,1,0.47877225176993515,South London
drive,HBW,full,6,18.800678472419786,46,0,1,3555.0,1.0790165274721704,0.28489406105568676,0.2939370633164497,0.33109686926241344,1,20-25k,3,0.6832970927205033,West London
drive,HBO,child,6,9.541675084855248,13,1,1,3154.0,0.678560897899117,0.2707046985913012,0.21789345131496923,0.23526854248987983,1,>100k,2,0.44905316695448966,East London
pt,HBO,dis,3,15.75443288996007,24,1,0,7353.0,1.8524825949118844,0.6605098775328743,0.488278448606562,0.4510132509994876,0,20-25k,1,0.5540180056684825,East London
drive,HBO,dis,2,21.194426123051805,25,1,1,7809.0,1.6972678647642028,0.5924163901936685,0.4680282878665468,0.6598709724030779,1,35-50k,1,0.6931460235007635,Central London
drive,HBO,free,4,9.531873102132653,67,0,1,1097.0,0.27572524322210734,0.08633067704965978,0.0701790255312797,0.018738425820030893,1,15-20k,2,0.19164018428911847,South London
pt,HBW,full,3,20.760647121002446,20,1,0,22532.0,1.327145975895724,0.419556750077047,0.27117343423200185,0.3024501832339037,0,15-20k,3,0.5374197811888366,West London
drive,HBO,full,6,15.189778833978034,16,0,1,1514.0,0.32456986385352266,0.49268360882351475,0.3959582630313827,0.46248215276990123,1,25-35k,3,0.15549706394801388,East London
drive,NHBO,full,1,16.329927581624368,42,1,0,6226.0,0.9949616122435543,0.4318485128543033,0.39858276242700613,0.49715802732097936,1,10-15k,2,0.5557426029102889,East London
