travel_mode,purpose,faretype,day_of_week,start_time_linear,age,female,driving_license,distance,dur_walking,dur_cycling,dur_driving,driving_traffic_percent,hh_vehicles,hh_income,hh_people,dur_pt,hh_region
pt,HBO,free,3,13.29623154544675,69,0,1,505.0,0.09776219866117793,0.030605442502495812,0.026200711698074492,0.01687931128180259,1,20-25k,2,0.056345740776063254,South London
walk,NHBO,full,6,9.900641543422225,34,0,0,820.0,0.20734990133253783,0.11514407136938239,0.12472692509882649,0.48114478473442546,0,>100k,5,0.21185357374928981,East London
drive,HBO,full,3,13.37484890593296,32,0,1,2468.0,0.5044404463352549,0.13248988586758303,0.1942220827940193,0.26755387908461564,1,20-25k,1,0.2936768422300016,Central London
pt,HBO,free,6,9.465130562247694,61,1,0,3048.0,0.7021108463857267,0.25573798851852086,0.23257451660543638,0.31525072696204826,1,<5k,3,0.39765091717866524,East London
walk,HBO,full,3,16.365092890625505,40,0,1,462.0,0.07355649369737495,0.07518813157715756,0.03671112016576989,0.1976940060047321,1,35-50k,2,0.053840229351330954,East London
walk,HBE,full,4,15.736478757439741,37,1,1,478.0,0.1542698812331973,0.05544083905869238,0.02807951383886633,0.02754400058713187,2,<5k,2,0.09129916050773844,East London
pt,HBO,free,4,19.58327224508726,49,1,1,18190.0,4.348599336055242,1.3649678132815162,0.980975125603149,0.6208941804695348,2,10-15k,5,1.047338835390543,South London
drive,HBW,full,2,19.21317921306951,54,0,1,776.0,0.16768846712841662,0.07483624151698465,0.04346939147340749,0.18968988368202563,1,50-75k,2,0.09152965206235461,North London
pt,HBW,full,3,9.037259303313958,40,0,1,3957.0,0.8638343222870849,0.36603699288838915,0.29987920925461486,0.630919213429815,0,35-50k,2,0.40178109752756663,West London
pt,HBW,full,5,7.960211300736154,31,1,1,11046.0,2.866024685005382,1.0078387410449074,0.7966851891772787,0.6843769821471074,0,25-35k,9,1.007066422214626,Central London
walk,HBO,full,3,12.968868473550431,29,1,0,1135.0,0.29364708981860704,0.10347589539508494,0.06761958167777361,0.09810527030685127,2,35-50k,3,0.3060775567302395,East London
pt,B,full,4,13.47639407250361,24,0,1,15042.0,3.632412560312503,1.0797979153994992,1.0341584826868537,0.7104354903518363,1,25-35k,6,0.680922124322885,North London
pt,HBW,full,3,16.121720627463592,6,0,0,15558.0,3.87323160898048,1.1872023600335597,1.0907594101364164,0.584161566225681,1,20-25k,4,0.8984463480733672,West London
pt,NHBO,full,7,10.799923471706098,42,1,1,2225.0,0.6634322155502161,0.2654495408977172,0.21146893726298874,0.18565274227934503,0,20-25k,3,0.21333114897027597,Central London
drive,HBO,free,1,9.434925626938009,60,1,0,3890.0,1.0409570302660367,0.3386264913548902,0.2270988884516065,0.47393666707212223,0,5-10k,1,0.4575931934887201,Central London
drive,NHBO,full,7,17.390562653851763,39,1,1,1267.0,0.44605144853501194,0.11664316333873044,0.10145451707783291,0.2760322998033074,0,75-100k,2,0.42924070221238575,East London
drive,HBW,full,6,8.897532420601845,36,1,1,20091.0,4.672889551966931,1.4042681677001698,0.9197367426993881,0.4781545966738555,2,>100k,5,1.0988856641063927,South London
drive,HBO,full,7,20.968988335422353,25,1,0,1771.0,0.49397075744664143,0.15771502257998754,0.1319125020075938,0.142961993291911,3,>100k,5,0.21148977886904693,East London
drive,NHBO,full,5,18.65350517143322,54,0,1,1853.0,0.40423157274071475,0.1346829185932293,0.13915339664109921,0.0805483026626037,2,75-100k,2,0.42690959415855145,East London
pt,NHBO,full,7,10.195367072979943,63,0,0,3036.0,0.8508251126181035,0.4834699032143895,0.2919601422193716,0.5581566632555096,1,5-10k,1,0.6336637063971389,West London
drive,NHBO,full,1,17.79528964891648,45,1,1,1531.0,0.4411153909639006,0.1352269904839112,0.12103722013140152,0.1531365290586098,1,25-35k,3,0.2509172761777453,South London
drive,B,full,6,13.090711197855121,38,0,1,7248.0,1.5408524874646186,0.5357231490398829,0.37448983672067876,0.4341398080396372,2,35-50k,3,0.7789402046550018,South London
pt,B,full,2,8.145948043964543,37,0,1,12314.0,2.8705030267566425,0.8840476801757313,0.38387740716743324,0.2900060088290216,1,75-100k,2,0.9886469772061645,West London
pt,HBW,full,5,15.635074596320248,16,1,0,3858.0,0.9949288549851381,0.397608542146346,0.47556884080795875,0.7226454720004749,0,15-20k,1,0.4209985268259054,West London
pt,HBW,full,5,9.99013912802711,13,1,0,15336.0,3.1172646284195498,1.0926908003975473,0.5932294657613957,0.3040346279417884,0,<5k,1,1.080409849476233,East London
drive,HBO,full,3,11.697108336365918,54,1,1,776.0,0.1685408430870615,0.09071782100450179,0.047658756175469504,0.0469309460145274,2,50-75k,2,0.21110383167469232,East London
walk,HBE,full,7,18.384373256612808,34,0,0,394.0,0.12891182564093703,0.03292513568598019,0.03347417232242885,0.19477573839023404,0,10-15k,4,0.05307739656675398,Central London
pt,HBO,full,6,16.29149099002041,22,1,0,2615.0,0.504949522876289,0.24405549905802557,0.18833411689293636,0.44219867335851404,0,10-15k,1,0.36597940179202576,Central London
pt,B,full,5,8.501446087211674,41,0,0,8812.0,2.2674920476673925,0.9925013546135005,0.46448181542656863,0.5042593030831926,1,25-35k,3,0.4993150019449942,Central London
pt,HBW,full,6,17.406122365139577,48,0,1,7921.0,1.5775443048281113,0.5391749128062842,0.4029172005724076,0.25384255075930734,2,>100k,3,0.725865870281172,South London
pt,HBO,full,5,10.335372777687985,38,0,1,794.0,0.23582114258710302,0.13671355150228043,0.11953731517428381,0.27538932114435116,0,10-15k,4,0.20288870376271526,East London
walk,HBO,full,6,15.255549775597025,38,0,0,1187.0,0.21697380589479384,0.13355389263069264,0.1490447564971677,0.6601232847391483,0,25-35k,3,0.18658997396338287,West London
drive,HBO,full,7,17.869910399993383,43,0,1,1026.0,0.29228754487260206,0.12787576270581646,0.12570969604832044,0.2383211156553334,3,20-25k,6,0.22659183366119875,East London
drive,NHBO,full,6,22.24740988003813,33,0,1,3473.0,0.9440930559643425,0.31903573862163603,0.30809397972428815,0.5242887917274696,1,35-50k,1,0.4063987157231799,East London
pt,HBW,full,1,15.57100351917661,48,0,1,4558.0,1.0700291879290262,0.3805976556429649,0.3369134196302104,0.5800686118511058,0,5-10k,1,0.45530918367632545,Central London
drive,HBE,full,2,10.506379745562374,47,1,1,2984.0,0.7251286584883496,0.22819030013132388,0.13530946872117888,0.0494278339817758,1,25-35k,1,0.6234453236581218,South London
pt,HBW,dis,4,10.304746208089604,32,0,1,4669.0,1.001587761852479,0.39012422169809935,0.44089945552451465,0.6911665673538298,1,10-15k,5,0.8380257896119252,West London
drive,HBO,full,7,16.24843602098053,32,0,0,3398.0,1.0517747845816718,0.2568491015533812,0.23978834860466336,0.17432308124265727,1,50-75k,4,0.5738981431077445,North London
drive,HBO,free,7,13.883155424484496,83,1,0,495.0,0.23678076449116006,0.09291060183810412,0.0781430996778262,0.15044084669467325,1,50-75k,1,0.22543561833631448,Central London
pt,HBW,full,5,23.537542548722023,21,1,1,11219.0,2.8190844163107203,0.9582589912117431,0.798767641370873,0.5741695095426536,1,50-75k,1,0.5712914315437918,South London
pt,HBW,full,3,6.729397917669766,34,0,1,10407.0,2.338661825256783,0.5526551417852504,0.4431862397172197,0.4239794848564582,2,20-25k,4,0.7624562962783438,South London
drive,HBO,free,6,16.82595532241349,6,1,1,1766.0,0.41894146239310387,0.13006638883304872,0.1519853281012218,0.17037094863842975,1,5-10k,3,0.3139045813930045,North London
pt,HBO,free,4,7.0192705454706354,64,0,0,3585.0,0.9056995295097275,0.29960688705979205,0.2178491267460748,0.19865945709915928,1,35-50k,2,0.4356819783039877,West London
drive,HBO,free,3,17.028507641287916,83,1,0,2501.0,0.5956705696706763,0.1564015532485679,0.14244403219819732,0.2745669589741665,0,35-50k,1,0.4208720830285164,East London
drive,HBO,free,1,11.847318371585983,85,1,1,1097.0,0.29105557453023423,0.12391617120863459,0.1230845098512063,0.16882570224418564,1,50-75k,2,0.18063838109759267,West London
pt,HBO,child,3,23.429589665182824,13,0,0,7579.0,2.493368989102129,0.7703802614182885,0.40732814682629415,0.3129674277279382,0,5-10k,1,0.4725976469212747,West London
drive,HBO,free,7,10.445532904611657,65,1,0,2536.0,0.6709586891356422,0.21979209097592783,0.14143603139920266,0.1802434300020979,2,35-50k,3,0.6321234731531108,South London
drive,HBW,full,6,7.341007781372381,40,1,1,4173.0,1.1711027229992395,0.3633662977303453,0.27275526938943734,0.3417860622420107,2,>100k,3,0.6734063389514962,North London
drive,HBO,free,7,13.78476197443973,83,1,0,1136.0,0.3026739774382028,0.06035265583328048,0.03741674409902519,0.0515068092418065,2,50-75k,3,0.1816950233606505,South London
