travel_mode,purpose,faretype,day_of_week,start_time_linear,age,female,driving_license,distance,dur_walking,dur_cycling,dur_driving,driving_traffic_percent,hh_vehicles,hh_income,hh_people,dur_pt,hh_region
drive,HBO,free,4,9.296464183654667,70.0,1,1,1698.0,0.3864163656015254,0.09930250902157486,0.05485032425075663,0.06688443877633549,2,20-25k,2,0.2576836026570508,South London
pt,B,dis,7,18.404548563544555,19.0,1,1,9463.0,2.145946457077301,0.6263927887774537,0.513461970223334,0.5745088406297033,0,50-75k,1,1.1170260055745769,West London
pt,HBO,full,6,19.070412583295468,64.0,1,1,13607.0,3.4144859563612444,0.8421470251331944,0.7790857394870331,0.7624117320667114,0,<5k,1,0.6559013396731668,Central London
cycle,B,full,3,8.107206507725603,33.0,0,1,5544.0,1.3888288449608421,0.5042736422818077,0.4038846200284427,0.33504802079669743,1,5-10k,1,0.7858705107371087,West London
drive,B,full,2,11.861666230786366,61.0,0,1,1688.0,0.4976917981467923,0.13185491253058465,0.1541069688791504,0.3230602244289019,4,>100k,3,0.34383688413671626,South London
drive,HBO,free,1,22.94273411038886,72.0,1,1,9724.0,3.0645259713885635,0.7599304999861417,0.34720928603419876,0.20021653073140652,2,35-50k,1,0.7429858280810573,West London
drive,HBO,free,7,12.07284963232503,72.0,1,0,1337.0,0.3514064821091812,0.10567341615901203,0.0765978404355848,0.15387096952525608,0,>100k,1,0.4418931093256304,South London
cycle,NHBO,full,4,19.563367405266902,32.0,1,1,6615.0,1.7343511817332475,0.5147689801092753,0.3810215477858285,0.646887279208439,1,15-20k,1,0.7490676182911219,Central London
cycle,HBW,full,1,18.128191521321988,29.0,1,1,8614.0,1.8374886553622436,0.635141562662187,0.6912126181662717,0.8155676873526664,0,25-35k,1,0.5326399302763318,South London
pt,HBO,free,2,10.851008519315522,29.0,1,0,3059.0,0.7134268175180943,0.21682567834836988,0.12593477319443344,0.06479332882025945,0,25-35k,3,0.37333108075895377,South London
pt,HBO,full,6,18.702180367127156,44.0,1,1,4806.0,0.9006580106457902,0.3818177763507223,0.41361507754731286,0.6993846890097175,2,75-100k,4,0.7025527313654862,West London
drive,HBO,full,5,10.402974931328217,37.0,1,1,840.0,0.17026190087019372,0.06352741711171578,0.045117881260912394,0.14423443434209346,1,35-50k,2,0.06801764899916356,North London
pt,B,full,6,7.902738979927811,36.0,1,0,4607.0,0.9721431036143366,0.37731108088327203,0.3933530990929876,0.42706720123200204,0,35-50k,4,0.4833916860237861,West London
drive,NHBO,free,2,16.760834668412347,31.0,0,1,1257.0,0.296158701868752,0.11915163213958284,0.14165580850174445,0.5873916258578457,1,35-50k,2,0.22195297033738542,East London
walk,HBO,full,5,12.464703693644964,35.0,1,1,1108.0,0.30248434458330375,0.14347585646993924,0.13671010301885259,0.4502922458136562,2,75-100k,3,0.20522967846541462,Central London
pt,HBW,full,4,15.523865717140273,32.0,1,0,11191.0,2.554781284937506,0.9278264286097735,0.8316500223676004,0.5950527250393501,0,5-10k,2,0.7919351278854971,South London
walk,HBO,full,2,12.872524761750935,58.0,1,1,646.0,0.3195999409542404,0.11625464994308214,0.05243700949430758,0.03316568787601078,2,10-15k,4,0.2181810194874587,West London
pt,HBO,full,6,15.177035960717141,50.0,1,1,1792.0,0.17841059507628065,0.047620149987492116,0.08287036745824225,0.22260081566531442,0,5-10k,1,0.18591688515300478,West London
pt,HBO,full,4,17.497118107949934,31.0,1,1,17067.0,2.9119189224662083,1.3163034341458308,0.9083506376541765,0.5875677516061106,1,75-100k,2,1.0843252115136313,East London
pt,HBO,free,5,17.989850277635256,61.0,1,0,23087.0,5.113486248717819,1.7176843824097838,1.2019417297180695,0.5490277452032492,1,75-100k,3,1.2257511383771458,West London
walk,HBO,free,1,14.250434503915574,21.0,0,1,769.0,0.19168705259534652,0.061201137882948245,0.1294009891522317,0.2849099929271209,0,10-15k,1,0.15215949537859094,West London
walk,HBE,full,3,8.378706555187247,31.0,1,0,472.0,0.10647362203836251,0.1037608837579324,0.10163439900201833,0.44679250898198913,0,5-10k,1,0.07767699485521284,Central London
walk,HBE,full,6,8.555293132717061,33.0,1,0,834.0,0.2900424707114271,0.10399912091909504,0.06542618669012149,0.1649120990500491,0,5-10k,4,0.22750105696992556,West London
pt,HBW,full,1,13.87902427952739,37.0,1,0,15934.0,3.6011097029538592,1.4479225513009009,1.004026300526598,0.429662638570296,0,75-100k,3,1.146256595411445,East London
pt,HBO,full,7,17.233223403608154,36.0,1,0,4255.0,0.9392650063644389,0.3176291616974302,0.3667381036551531,0.630062544450252,0,5-10k,5,0.6315735372146726,North London
pt,HBW,full,4,8.024351770040608,54.0,1,0,11857.0,3.0136070892638527,1.5858234071388577,0.932179223595913,0.4071655932950551,0,15-20k,1,0.7680288414751236,South London
drive,B,full,7,19.124074174673844,54.0,0,1,10272.0,2.6429126408690364,0.6705908328908164,0.5887302441451865,0.6860865037339019,2,50-75k,2,1.0675051169987946,West London
