travel_mode,purpose,faretype,day_of_week,start_time_linear,age,female,driving_license,distance,dur_walking,dur_cycling,dur_driving,driving_traffic_percent,hh_vehicles,hh_income,hh_people,dur_pt,hh_region
drive,HBW,full,5,15.515590876653402,46.0,0,1,6319.0,2.0998078839509726,0.394566226847818,0.25945115596423407,0.2501489013591555,1,15-20k,5,0.6233078822115422,West London
pt,HBO,full,3,16.991218058706465,27.0,1,0,3261.0,1.6920958463920468,0.6924894188507716,0.4886433304760264,0.5290318083049714,0,5-10k,1,0.3874741820113153,Central London
pt,HBW,full,4,5.987781248695584,38.0,0,1,18061.0,2.9239163196403823,0.8452931582201744,0.4705962829269523,0.13624955516623666,3,25-35k,3,0.6938994985402384,West London
cycle,B,full,1,9.652990168032229,33.0,1,1,2959.0,0.7364940516471662,0.15865656521332988,0.34294891189901133,0.4161422474575561,2,35-50k,2,0.7034716257455185,North London
drive,HBO,full,3,15.03204141965172,60.0,1,1,2956.0,0.6589095697312973,0.3302617780981871,0.17762516673167866,0.1795792539643166,3,50-75k,3,0.5232982140996315,West London
cycle,HBW,full,1,18.164814456230335,38.0,1,1,10262.0,1.6781406967895653,0.6928221770425188,0.8506016774736379,0.795181849395354,0,25-35k,1,0.5410717478754161,Central London
drive,HBW,full,5,15.231481977968285,26.0,1,1,1513.0,0.6117794389745621,0.1385492696158602,0.19860741363896145,0.5279580745684127,1,25-35k,4,0.6558702407169337,West London
pt,HBE,full,1,15.369056387248502,36.0,1,0,1423.0,0.18054442243958185,0.09344347374713377,0.12774023477663346,0.5898424898817685,0,35-50k,6,0.16604368843461664,North London
pt,HBO,full,3,7.159532777922683,59.0,1,0,2747.0,0.8246932873061043,0.19464727798671813,0.2500049785595786,0.3254762251187397,0,15-20k,1,0.468966199321124,West London
drive,HBO,full,6,16.497123746021604,27.0,1,1,2957.0,0.46809462996578133,0.21337515761934334,0.10493829684196421,0.4602970485508957,1,25-35k,2,0.4287440574800337,South London
walk,NHBO,free,5,10.501133903684966,90.0,1,1,524.0,0.17408396893604916,0.10983031790369635,0.08610522497796765,0.2941415612080357,0,15-20k,1,0.14453222838110708,Central London
drive,HBO,free,5,11.502820807420749,90.0,1,0,525.0,0.18465764829189016,0.10371835789742746,0.08019039174908145,0.09982811798122443,0,25-35k,1,0.15907741674200637,North London
pt,HBO,free,5,14.342507599267341,89.0,0,1,678.0,0.23208462763860618,0.09577805455523221,0.06761004391886162,0.15908391715888542,1,5-10k,1,0.17956544599290952,North London
pt,HBO,free,1,12.499971594632617,61.0,1,0,888.0,0.25667522902774864,0.10405848681780769,0.11535620382662058,0.22234286453111782,0,<5k,5,0.09899822482149938,South London
walk,HBO,free,1,11.358512853500338,90.0,1,0,521.0,0.24854576003268403,0.12391072072414024,0.06067403687334403,0.2740911812752468,0,75-100k,1,0.18951878716491993,Central London
pt,HBO,free,6,14.14100991130095,87.0,1,0,650.0,0.18758317217731044,0.09921059353379211,0.07584505484953877,0.30713409695413174,1,20-25k,1,0.1486585041992409,South London
walk,HBO,dis,2,7.127587766011477,28.0,1,0,437.0,0.1646535785502932,0.07927207660617398,0.0772573995115544,0.673701478331162,0,25-35k,3,0.14280539144148233,Central London
pt,HBO,free,5,10.838124065222964,55.0,1,1,910.0,0.30971954954877706,0.096892103699463,0.08730446487631803,0.403899129753332,0,15-20k,1,0.21335597736013254,Central London
walk,HBO,free,1,15.415414850235152,88.0,1,1,1447.0,0.32873059597268384,0.11178416505885828,0.09513390361425114,0.5067699965415511,0,15-20k,2,0.24831349296460165,Central London
drive,HBO,free,4,10.443306097316365,80.0,1,0,1448.0,0.6756038304411647,0.3116481826681081,0.19499906368810818,0.19057765409291363,0,10-15k,2,0.25873761476789664,West London
walk,HBO,free,5,15.320998287200554,90.0,0,0,619.0,0.18612514661121884,0.10230674224267292,0.06190318870341479,0.06072995306723904,0,5-10k,1,0.18422728975880148,North London
pt,B,full,5,10.986829632026321,54.0,0,1,2970.0,1.058409984497279,0.2203847153494515,0.2308969977268171,0.616359235744036,0,5-10k,1,0.5911784934243893,West London
pt,HBW,full,2,7.0402255351648595,35.0,1,1,19622.0,4.173986091091054,1.2384300803588308,0.7849257927306192,0.4023012556709945,0,5-10k,5,0.5415357907939183,West London
drive,HBO,full,7,14.266982196029986,42.0,0,0,1421.0,0.3162660853104681,0.09275190277859442,0.1489437542129604,0.25465345744411716,0,5-10k,4,0.3521674640695889,Central London
drive,NHBO,full,7,16.715416690945943,41.0,0,1,2964.0,1.2188977138996349,0.41320097586134585,0.24094178692254378,0.5690712904430029,0,5-10k,1,0.3969147622470308,East London
pt,HBW,full,3,6.3573452384989775,64.0,0,1,1527.0,0.41281788485847914,0.31197034595161194,0.22897495585608982,0.2184503547176411,1,20-25k,2,0.3635286656967054,North London
drive,HBO,full,2,23.505980249440594,34.0,1,0,502.0,0.13799103608158114,0.11311809647165602,0.060307071931609925,0.17423402247842187,1,15-20k,3,0.14380726067012328,West London
pt,HBW,full,1,16.531418106449205,34.0,1,1,9060.0,2.287953971606062,0.824675445255488,0.6273997568767365,0.5137137297459439,0,25-35k,4,0.5231049252355906,Central London
walk,HBO,free,3,18.204369361838072,50.0,1,1,781.0,0.18769717958035936,0.08173396778639341,0.08846189899134665,0.18718469659403103,1,>100k,1,0.1507420911355159,West London
pt,HBO,full,7,17.12226231720481,36.0,1,1,2149.0,0.238108104284897,0.08145718128449314,0.13003157252848915,0.2925133096585788,1,10-15k,2,0.21918458126304546,West London
walk,HBE,full,3,10.004817323331228,44.0,1,1,524.0,0.16962218985595642,0.08229577527789007,0.0795293155561548,0.18936605652833577,1,25-35k,1,0.139763535061738,Central London
pt,HBW,full,2,8.196637804132102,35.0,1,0,12752.0,1.7485532798936183,0.46223599910695806,0.6272764793210891,0.638746497218581,1,20-25k,1,0.7865157351932973,South London
pt,HBO,free,3,10.054787405598994,84.0,0,1,3486.0,0.7503589557970485,0.1921347038102896,0.13540388003219375,0.17877456443575335,1,20-25k,1,0.2261316832168571,West London
drive,HBO,full,4,19.046572322870624,49.0,1,1,5066.0,1.7236467875007009,0.6926956513892564,0.44309026022205283,0.4956775974666587,1,35-50k,3,1.3476608870851194,South London
walk,NHBO,full,5,18.95954092214418,31.0,1,0,516.0,0.14086295568098034,0.06498869861029916,0.09677750316953423,0.2951209029460517,0,>100k,1,0.16880844649572,Central London
pt,HBO,full,7,14.24008226997308,49.0,1,0,4001.0,1.866158900325346,0.5830424889228338,0.5182246725401671,0.4207956350084794,0,75-100k,3,0.4235368187280896,South London
walk,HBO,free,2,10.579573038277287,70.0,1,1,595.0,0.19781333495042522,0.1220159514907986,0.050980035566209905,0.32332699287722366,1,25-35k,4,0.14525784329332928,South London
walk,B,full,5,10.696332884123665,34.0,1,0,389.0,0.11479038533629118,0.07378094379432001,0.10637735547154825,0.7226888886630288,0,15-20k,1,0.14781946428143974,Central London
pt,HBO,free,7,10.27116406697533,76.0,0,1,7370.0,2.071418912976634,0.6926522883900148,0.45927548477525304,0.2623914038011904,0,50-75k,1,0.7191347436008513,South London
pt,HBO,free,4,14.739895386313812,88.0,1,1,5449.0,0.8987671528751753,0.3243000481065935,0.2624630770242578,0.30650014287255156,0,25-35k,1,0.6447315964687604,Central London
pt,HBO,full,3,16.26618570623258,30.0,0,1,3236.0,1.1578080445525367,0.2921572027280199,0.3506963030168583,0.5082097786240685,0,50-75k,3,0.184446861085239,South London
pt,HBO,free,7,14.679089970835786,51.0,1,1,13074.0,2.7980452571549055,0.6928458992168117,0.48902813488903074,0.46718065071787684,0,75-100k,1,1.0040072537063354,West London
pt,HBO,full,2,9.605030617835869,35.0,1,0,524.0,0.14934341292111836,0.09279271374659245,0.06359242355819911,0.27842597355654247,0,20-25k,1,0.21510645372194503,North London
pt,HBO,free,3,10.788009744090129,54.0,1,0,523.0,0.1517094593512058,0.1136253666220623,0.055604380006402804,0.10932568165208932,0,5-10k,2,0.14748430794249265,East London
drive,HBO,free,3,18.782200270648264,73.0,1,1,930.0,0.24213159109254784,0.06328421410638038,0.08153446122603533,0.06269643843056096,2,15-20k,2,0.17613048373280413,West London
drive,HBO,free,7,11.004822806965338,52.0,1,1,590.0,0.18866535590130687,0.06590181097532778,0.06915570307938713,0.10800397723729109,0,25-35k,1,0.19375324484420228,West London
pt,HBO,free,3,11.908583956196427,66.0,1,0,830.0,0.19718400064963726,0.07730437516018865,0.07347795834212563,0.28795242587605047,0,10-15k,2,0.15331611257940464,West London
pt,HBO,full,4,15.0280840549467,52.0,1,0,2813.0,0.5422498739197201,0.1520870232157561,0.28912185707671745,0.36520391304313493,1,25-35k,5,0.7127335921741377,West London
drive,HBO,free,3,10.799319859442756,79.0,0,1,539.0,0.21670430219594342,0.1036884917282048,0.05756649846478016,0.073200690714639,1,5-10k,2,0.192614598931444,West London
pt,HBW,full,7,9.846461906273495,27.0,1,0,2548.0,0.41071691178987124,0.33477374507848107,0.1509424783171341,0.4895347580450412,0,35-50k,1,0.2781608951996195,East London
walk,HBE,free,5,12.219909276924458,24.0,1,0,706.0,0.23828189250413365,0.08705843701823257,0.06539580394902404,0.20259432275788974,1,25-35k,4,0.1535746486626457,South London
drive,B,full,5,16.23570200121901,41.0,0,1,13665.0,3.178335546594408,1.0661890724410887,0.7801849510517075,0.5051577644932981,3,50-75k,3,0.7911857721107763,North London
walk,NHBO,free,6,13.621549916180722,90.0,0,0,530.0,0.17429718028969535,0.10788439128130908,0.08050231751926623,0.5794971764371364,0,5-10k,1,0.143607247229079,Central London
drive,HBO,full,3,17.357609477013305,58.0,1,1,1837.0,0.35098466897139435,0.21138884543202868,0.14796362075426628,0.18052974787972004,1,5-10k,1,0.2346721095269997,North London
pt,HBW,full,4,14.726536237305043,35.0,1,1,13114.0,3.1276515268869534,0.8960995274355111,0.5415694343521956,0.8290038011419569,0,>100k,1,0.8697499904460727,Central London
pt,HBW,full,1,19.98289359467779,60.0,1,1,20961.0,4.2610708475774715,1.487567046558459,0.7274438568989546,0.3451176058756028,2,75-100k,3,1.0411276925295945,South London
pt,HBO,free,7,16.92350933161104,57.0,1,1,6373.0,2.2105500678717487,0.6923784229752352,0.46072298735735906,0.4861731229374473,0,35-50k,2,0.799668720551034,West London
drive,B,full,6,17.676324275011403,29.0,1,1,18253.0,4.032650228618854,1.0782945903613033,0.872268121898006,0.6213338918550744,1,>100k,3,1.001084739854621,South London
pt,HBO,free,3,16.475049243307595,75.0,1,0,2979.0,0.8184013358363,0.2669119873032792,0.19831261264058994,0.21634993438785216,0,50-75k,2,0.3656324870818178,Central London
pt,HBO,free,2,13.51700734997147,90.0,1,0,521.0,0.20651365728868804,0.11111587580506985,0.06110280345786941,0.232940876926121,0,35-50k,2,0.17581092560753853,West London
walk,B,full,2,9.168894342049919,56.0,1,0,525.0,0.17350898051693145,0.08075229975717438,0.043233176077794574,0.23430221665431522,1,10-15k,3,0.20800651227238443,South London
walk,HBO,free,7,11.375772164438942,84.0,1,0,649.0,0.22284205000693097,0.09836817563146483,0.06809272337396553,0.15248378134468243,1,>100k,2,0.16807139665471518,South London
drive,HBW,full,2,6.235046463496449,35.0,1,1,719.0,0.24640979707950098,0.08245953294503797,0.14205568707304542,0.6154581028445323,1,50-75k,2,0.3475730404394466,South London
pt,HBO,full,4,23.677906262244193,53.0,1,0,7848.0,2.235274661039397,0.8156160736919944,0.44480704478631555,0.36845547151938585,1,15-20k,1,0.7704899911108561,West London
walk,HBE,dis,3,16.66898585734195,28.0,1,0,592.0,0.15753787710549494,0.08398289147400684,0.08468049695320698,0.428119106425621,0,50-75k,3,0.2218147108778822,Central London
pt,B,full,1,9.38775673719116,30.0,1,1,13052.0,2.1255822739170833,0.9304228211595753,0.6216937766610388,0.5456008344653227,0,35-50k,2,0.7603086632979762,West London
drive,B,full,4,7.99019077356222,55.0,1,1,12976.0,2.2589346892869218,0.6244682802968108,0.40854497650540755,0.18934455471789452,1,>100k,3,0.8002127660411167,South London
drive,NHBO,free,3,18.179810861276945,83.0,1,0,748.0,0.17681587878195446,0.08803680959699016,0.0619613003802074,0.12912009036857103,0,75-100k,1,0.1482455223664378,South London
walk,HBE,free,3,10.540353493966677,87.0,1,0,733.0,0.20072088991798442,0.10450184772428589,0.08347306164513499,0.19789760048647928,0,35-50k,2,0.14459054892140874,South London
