travel_mode,purpose,faretype,day_of_week,start_time_linear,age,female,driving_license,distance,dur_walking,dur_cycling,dur_driving,driving_traffic_percent,hh_vehicles,hh_income,hh_people,dur_pt,hh_region
walk,HBO,free,6,16.414087286591318,57,0,1,581.0,0.195160654489562,0.06893004833262939,0.08726223258043198,0.07583407699205161,0,35-50k,4,0.13660988118052805,North London
drive,HBO,full,5,18.7792963377572,32,0,1,5171.0,1.484460534729914,0.4472532607911147,0.3251893430055496,0.48270099831331315,1,35-50k,4,0.8428279031367494,West London
pt,B,full,1,12.53816110795514,35,1,1,7049.0,1.7122748136199704,0.5095714277397234,0.5681447874757328,0.6449534904127169,1,50-75k,2,0.5500667770018173,North London
drive,HBO,full,6,7.105569734343125,66,0,1,1672.0,0.4240164872384556,0.15244038487242356,0.07278295654833261,0.03626656145443676,1,>100k,5,0.2780041168138193,North London
drive,HBO,full,1,13.527527339431431,59,0,1,565.0,0.11901111347010679,0.06246146604596998,0.09176164294593096,0.08239197731573558,1,35-50k,5,0.1927686095776005,South London
pt,HBO,free,3,12.673006055081625,83,0,0,3285.0,0.8102895110185264,0.1679155329819922,0.2175023379462458,0.4099989935387443,0,<5k,1,0.5193293261939416,North London
drive,HBO,full,5,16.38190734595764,44,0,1,5244.0,0.7231859951297502,0.30976210179531966,0.23969964601409632,0.5002892591573157,2,35-50k,3,0.4027584619891824,East London
pt,HBE,full,3,7.129936818509389,39,1,0,583.0,0.24654928340139312,0.04750911850525254,0.0644302951799664,0.2615247507276302,0,25-35k,2,0.127894167568214,South London
pt,HBW,free,7,6.770825173901884,78,0,1,9945.0,2.961693564838967,0.881554207546677,0.5521803435964432,0.19975179190252607,1,25-35k,2,0.8053892698710693,West London
pt,NHBO,child,7,15.023212891213728,13,1,0,660.0,0.23890761232191465,0.06436664321054286,0.0925344352770753,0.41576774239172365,0,5-10k,3,0.13992437729978546,South London
pt,B,full,5,9.286216188759171,42,0,1,10079.0,2.1598044211570167,0.8307408025911281,0.42751340680470323,0.4880759979445297,0,50-75k,1,0.6724845611213329,East London
pt,B,free,3,12.37354019211246,46,1,0,14691.0,3.9471839771273007,1.1684319968158612,0.9002164189420344,0.6289792557296677,0,20-25k,4,0.8401840107218786,East London
drive,HBO,free,5,10.55510500596108,67,0,1,1142.0,0.23438817689528352,0.05646255805336965,0.04646684545790414,0.08634859954194779,2,<5k,5,0.19215437309209088,East London
pt,HBO,full,2,12.950922903761967,22,0,0,9273.0,1.039714147857326,0.6432011317630311,0.40514771713689013,0.6132948830830716,1,10-15k,2,0.4593876621225048,East London
drive,HBO,free,6,16.426934188469794,73,1,1,756.0,0.23387066262413564,0.07415275965191279,0.10033272909930871,0.31378316993902156,1,35-50k,2,0.22292799285456158,South London
walk,HBO,full,4,18.554211985726724,38,1,1,578.0,0.22046619572704507,0.06579359537751417,0.1527616668851142,0.6949001496362441,1,20-25k,1,0.19498222573483714,East London
drive,B,full,2,9.645791412758642,51,1,1,24013.0,4.265269366602208,1.6065437424725018,0.5985186320541583,0.36808885254800194,2,>100k,2,1.0374295143471992,West London
pt,HBO,free,3,13.185236480268538,70,1,1,4630.0,1.556550493132861,0.5726569822644787,0.2975947450889366,0.6095073796707839,1,35-50k,1,0.7657785055828122,Central London
walk,HBO,full,2,12.49713368242076,5,1,0,1477.0,0.32984974687247753,0.05927776717607102,0.11213751672736576,0.2595109439726578,0,15-20k,4,0.15401720205680777,South London
pt,HBW,free,1,6.743723609448501,73,0,0,9091.0,1.8901413714998605,0.7942403628728064,0.48927083768470947,0.4998581803457865,1,<5k,2,1.1725422234276295,North London
pt,HBO,free,2,13.40261574546233,82,0,1,1942.0,0.4257055608578307,0.2021572047437248,0.14266756109028664,0.24034145192061696,1,50-75k,2,0.17964211940620853,East London
pt,B,dis,2,10.358820518729585,34,0,1,6970.0,0.8827438133794903,0.6155386971003386,0.7453310347330601,0.6223261380674575,1,75-100k,3,0.4147280490234523,West London
walk,HBO,free,3,16.688428141955438,24,1,1,881.0,0.17544530525837868,0.04804659906606379,0.07591648329327795,0.16460574579397114,1,75-100k,2,0.17613934987808175,North London
drive,HBO,full,6,20.23657840341594,38,0,1,5540.0,0.7166981542736458,0.36281602788183903,0.33438412428830805,0.40021666323852934,0,5-10k,1,0.4318262542538214,Central London
cycle,HBW,full,3,15.064117164984163,15,1,0,1643.0,0.387720818619946,0.18168635042906428,0.1501847039922101,0.16190262792632987,1,50-75k,4,0.27557287407635966,South London
drive,HBO,full,1,11.916929975511904,22,1,0,1731.0,0.5527757763848304,0.0994281380329947,0.187228682201605,0.11463819261825085,1,10-15k,4,0.44392535498741287,East London
drive,HBO,full,3,15.10303866828151,26,1,1,1475.0,0.44115748246107245,0.1361033446659177,0.1068134792843419,0.0025231586094877634,2,35-50k,5,0.44051233515290267,West London
walk,NHBO,child,3,15.19392922800348,22,1,0,689.0,0.1953566867723459,0.05698497841148204,0.06967443733376234,0.20314025796684565,2,<5k,4,0.13725863350468662,East London
drive,HBO,free,4,11.040493745732762,87,0,1,4003.0,0.720872000830465,0.5569102412681449,0.2809110655162515,0.2722407668578668,1,75-100k,2,0.4876920647309962,North London
drive,HBO,free,6,13.774686194654116,78,1,0,2995.0,0.7323418723821881,0.20042397474012966,0.15697107609101893,0.22301215886404668,0,5-10k,1,0.4018945976634024,South London
