travel_mode,purpose,faretype,day_of_week,start_time_linear,age,female,driving_license,distance,dur_walking,dur_cycling,dur_driving,driving_traffic_percent,hh_vehicles,hh_income,hh_people,dur_pt,hh_region
drive,HBO,free,7,17.178135495405236,43.0,1,1,9964.0,2.3137491318512584,0.7849803202696659,0.32443137729392224,0.17337986696207885,1,15-20k,4,0.7861639476887102,South London
cycle,NHBO,16+,5,12.388063021697842,53.0,1,1,3205.0,0.8036824375977646,0.2911554936406905,0.2949666721849928,0.36224933737845544,2,20-25k,3,0.566522930274364,Central London
walk,HBO,free,6,13.941218606508688,63.0,0,1,893.0,0.5187663552931652,0.08357913155217503,0.10243352775063294,0.09686286049170664,1,50-75k,3,0.1596865453884086,West London
walk,HBO,free,1,16.32257334262698,72.0,1,1,1504.0,0.40781053747637624,0.11209711675916635,0.10926975254572636,0.38588841423677755,3,35-50k,2,0.33830251372695247,West London
pt,NHBO,free,6,10.712372203427453,61.0,1,1,23351.0,4.8974411075488105,1.6271898966630622,0.7887414241664443,0.3383877366920084,1,50-75k,1,1.2149287095572285,South London
pt,HBO,full,6,7.633605880630082,31.0,1,0,6147.0,1.592164270370675,0.49111220372385667,0.4039726714644646,0.4733314893550968,0,35-50k,2,0.5987712153598228,West London
pt,B,child,5,8.356825551581274,9.0,1,1,3631.0,1.0300963242797783,0.35787386005380134,0.31042218962332674,0.5741623954315569,1,5-10k,4,0.5767871197055471,North London
drive,HBO,dis,3,12.371494531629818,46.0,1,0,1069.0,0.28871012532627327,0.07553562700829287,0.16932562824614233,0.31321974461572233,2,75-100k,4,0.36946389754771786,South London
drive,HBO,full,7,14.976941247965566,31.0,1,1,2071.0,0.5657186460641246,0.20880075578056453,0.16964441579013453,0.28608304684954566,1,50-75k,3,0.38924959178714497,West London
pt,HBE,full,6,9.096872197272603,36.0,1,1,9045.0,1.9505957212630514,0.6670055440828871,0.7313783926635596,0.7644322117550564,0,20-25k,1,0.5888673611127012,Central London
pt,HBE,full,1,8.931303222118332,25.0,1,1,922.0,0.22395589806261967,0.08606022254820729,0.05631366469589623,0.07758990072521652,1,5-10k,1,0.15435667959700047,Central London
pt,HBO,full,6,16.132919158992916,32.0,1,1,761.0,0.27780305088232343,0.06699754318108098,0.15680003254792815,0.47489985314009225,1,15-20k,5,0.19596596290904839,Central London
drive,HBO,free,4,10.6131151656516,32.0,1,0,3196.0,0.2158821480820854,0.08604137229331148,0.12640979864416724,0.022208689531346346,1,35-50k,3,0.20707326462571943,North London
walk,HBO,free,4,16.34072932514869,68.0,0,1,1734.0,0.43356931639967367,0.14799145901174998,0.14450236570073857,0.1432953043505547,2,<5k,6,0.3590340553766081,West London
pt,B,full,3,17.322485834790754,24.0,1,1,22913.0,4.973738496158358,1.6420324367899362,1.1326115152515117,0.5629384257145243,0,25-35k,2,1.1158685234060033,East London
walk,HBO,free,7,16.99571002270253,61.0,1,0,708.0,0.25515519746160104,0.08691038732837013,0.22360755711511868,0.22516489003291965,2,20-25k,3,0.11407190315623385,Central London
drive,HBO,full,2,18.850363895982014,60.0,1,0,840.0,0.25222765771127315,0.0807662434685073,0.0671038960777058,0.16624329753438022,1,15-20k,2,0.2090656724058482,Central London
drive,HBO,full,7,11.330789227091401,53.0,1,1,3407.0,1.0721369704094617,0.32034139683586005,0.21086958235688782,0.2362925714729021,1,35-50k,1,0.3370162743436219,West London
walk,HBO,child,2,16.118509969156847,29.0,1,0,838.0,0.272895926093309,0.13626602364243942,0.17306672864486453,0.46734190566044864,0,20-25k,1,0.1473746884923137,East London
drive,HBO,full,7,9.680406641967572,46.0,1,1,681.0,0.20712969452848642,0.1226002654258771,0.0649680793761005,0.08703530676219111,1,50-75k,2,0.24253483436053563,Central London
walk,HBO,free,2,11.077730590289175,57.0,1,1,1093.0,0.3185715520106233,0.07063506746252175,0.06539145933439429,0.08484229275398604,1,25-35k,1,0.3621460736697987,West London
drive,HBW,full,2,15.826188628937663,28.0,1,1,1184.0,0.613330391948769,0.17620831647263155,0.15294443747142297,0.46757287875520687,0,15-20k,4,0.2753233566551794,West London
pt,HBO,full,6,21.280582849635163,50.0,1,1,18449.0,3.8913834898932067,1.5010114388310054,0.5818642887839086,0.2012811998390761,0,50-75k,2,0.8467723452475706,North London
pt,HBO,full,7,9.611382786057678,9.0,1,1,1019.0,0.34510123363816103,0.07391371642245602,0.0590835632337586,0.30559580208575826,0,50-75k,1,0.28102628579003236,South London
walk,HBO,full,1,21.096059924856082,48.0,0,1,1184.0,0.3996592201802858,0.16218407600184875,0.05836982232466149,0.08303197223877443,3,10-15k,4,0.19948947028532749,West London
drive,HBE,free,7,14.997147838855792,56.0,1,1,7210.0,1.8564143455426012,0.7247787884466608,0.5398534803492919,0.2779457827492905,1,10-15k,2,0.7543756454880975,South London
drive,HBO,child,1,9.502877881552479,32.0,1,1,2663.0,1.4647868098790162,0.42345565709747796,0.256871581293879,0.2595183598461897,4,50-75k,6,0.4335729386090651,West London
drive,HBO,full,5,16.026006394378683,31.0,1,0,2343.0,0.5754349963041571,0.16821877827946624,0.12367794633397176,0.0769179700193611,1,20-25k,3,0.47057858958112203,South London
pt,HBW,full,5,7.582987515442564,29.0,1,1,20258.0,4.268075024933507,1.4922635055723195,1.136846789309539,0.7372266966008747,1,20-25k,3,1.0520301127322271,Central London
pt,HBW,full,5,6.554235927118819,33.0,1,0,8986.0,2.002370528441923,0.84110673845793,0.6286846174385606,0.34718205924528783,0,5-10k,2,1.0268733752394523,South London
drive,HBO,full,6,8.442903402408545,54.0,0,0,773.0,0.3025512414641118,0.07581892455025444,0.08197739480858515,0.30111265166734447,0,50-75k,1,0.17291696556537414,North London
pt,B,free,6,14.8959933578086,64.0,1,1,5043.0,1.4439017822885503,0.47692585756095884,0.37939910234856977,0.5613834216291752,1,20-25k,1,0.6208386428553795,South London
drive,HBO,full,6,13.40823794481527,57.0,1,1,2799.0,0.7024288672845378,0.2230117127167869,0.19117503042150177,0.20835604968288265,1,25-35k,2,0.45832595557721156,Central London
